AreaCode,Year,LitresPerCapita,RecordStatus
TKM,2000,2.56,Recorded
TKM,2000,0.081,Unrecorded
TKM,2001,2.641,Total
TKM,2001,2.56,Recorded
TKM,2001,0.081,Unrecorded
TKM,2002,2.5290000000000004,Total
TKM,2002,2.45,Recorded
TKM,2002,0.079,Unrecorded
TKM,2003,2.6,Total
TKM,2003,2.52,Recorded
TKM,2003,0.08,Unrecorded
TKM,2004,2.671,Total
TKM,2004,2.59,Recorded
TKM,2004,0.081,Unrecorded
TKM,2005,2.66,Total
TKM,2005,2.58,Recorded
TKM,2005,0.08,Unrecorded
TKM,2006,2.547,Total
TKM,2006,2.47,Recorded
TKM,2006,0.077,Unrecorded
TKM,2007,2.363,Total
TKM,2007,2.29,Recorded
TKM,2007,0.073,Unrecorded
TKM,2008,2.189,Total
TKM,2008,2.12,Recorded
TKM,2008,0.069,Unrecorded
TKM,2009,2.412,Total
TKM,2009,2.34,Recorded
TKM,2009,0.072,Unrecorded
TKM,2010,2.666,Total
TKM,2010,2.59,Recorded
TKM,2010,0.076,Unrecorded
TKM,2011,3.011,Total
TKM,2011,2.93,Recorded
TKM,2011,0.081,Unrecorded
TKM,2012,3.101,Total
TKM,2012,3.02,Recorded
TKM,2012,0.081,Unrecorded
TKM,2013,3.191,Total
TKM,2013,3.11,Recorded
TKM,2013,0.081,Unrecorded
TKM,2014,3.242,Total
TKM,2014,3.16,Recorded
TKM,2014,0.082,Unrecorded
TKM,2015,3.211,Total
TKM,2015,3.13,Recorded
TKM,2015,0.081,Unrecorded
TKM,2016,3.17,Total
TKM,2016,3.09,Recorded
TKM,2016,0.08,Unrecorded
TKM,2017,3.058,Total
TKM,2017,2.98,Recorded
TKM,2017,0.078,Unrecorded
TKM,2018,2.935,Total
TKM,2018,2.86,Recorded
TKM,2018,0.075,Unrecorded
TKM,2019,2.935,Total
TKM,2019,2.86,Recorded
TKM,2019,0.075,Unrecorded
TKM,2020,2.63,Total
TKM,2020,2.56,Recorded
TKM,2020,0.07,Unrecorded
TUV,2000,1.76,Total
TUV,2000,1.31,Recorded
TUV,2000,0.45,Unrecorded
TUV,2001,1.76,Total
TUV,2001,1.31,Recorded
TUV,2001,0.45,Unrecorded
TUV,2002,1.8499999999999999,Total
TUV,2002,1.38,Recorded
TUV,2002,0.47,Unrecorded
TUV,2003,1.89,Total
TUV,2003,1.42,Recorded
TUV,2003,0.47,Unrecorded
TUV,2004,1.94,Total
TUV,2004,1.46,Recorded
TUV,2004,0.48,Unrecorded
TUV,2005,1.8,Total
TUV,2005,1.35,Recorded
TUV,2005,0.45,Unrecorded
TUV,2006,1.11,Total
TUV,2006,0.81,Recorded
TUV,2006,0.3,Unrecorded
TUV,2007,1.27,Total
TUV,2007,0.93,Recorded
TUV,2007,0.34,Unrecorded
TUV,2008,1.29,Total
TUV,2008,0.95,Recorded
TUV,2008,0.34,Unrecorded
TUV,2009,1.4700000000000002,Total
TUV,2009,1.08,Recorded
TUV,2009,0.39,Unrecorded
TUV,2010,1.5899999999999999,Total
TUV,2010,1.18,Recorded
TUV,2010,0.41,Unrecorded
TUV,2011,1.8399999999999999,Total
TUV,2011,1.38,Recorded
TUV,2011,0.46,Unrecorded
TUV,2012,2.09,Total
TUV,2012,1.58,Recorded
TUV,2012,0.51,Unrecorded
TUV,2013,2.3,Total
TUV,2013,1.75,Recorded
TUV,2013,0.55,Unrecorded
TUV,2014,2.1100000000000003,Total
TUV,2014,1.6,Recorded
TUV,2014,0.51,Unrecorded
TUV,2015,1.8699999999999999,Total
TUV,2015,1.41,Recorded
TUV,2015,0.46,Unrecorded
TUV,2016,1.4900000000000002,Total
TUV,2016,1.11,Recorded
TUV,2016,0.38,Unrecorded
TUV,2017,1.28,Total
TUV,2017,0.95,Recorded
TUV,2017,0.33,Unrecorded
TUV,2018,1.25,Total
TUV,2018,0.93,Recorded
TUV,2018,0.32,Unrecorded
TUV,2019,1.25,Total
TUV,2019,0.93,Recorded
TUV,2019,0.32,Unrecorded
TUV,2020,1.26,Total
TUV,2020,0.94,Recorded
TUV,2020,0.32,Unrecorded
TUR,2000,2.55,Total
TUR,2000,1.61,Recorded
TUR,2000,0.94,Unrecorded
TUR,2001,2.55,Total
TUR,2001,1.61,Recorded
TUR,2001,0.94,Unrecorded
TUR,2002,2.49,Total
TUR,2002,1.57,Recorded
TUR,2002,0.92,Unrecorded
TUR,2003,2.42,Total
TUR,2003,1.53,Recorded
TUR,2003,0.89,Unrecorded
TUR,2004,2.26,Total
TUR,2004,1.42,Recorded
TUR,2004,0.84,Unrecorded
TUR,2005,2.13,Total
TUR,2005,1.34,Recorded
TUR,2005,0.79,Unrecorded
TUR,2006,2.01,Total
TUR,2006,1.27,Recorded
TUR,2006,0.74,Unrecorded
TUR,2007,2.06,Total
TUR,2007,1.31,Recorded
TUR,2007,0.75,Unrecorded
TUR,2008,2.1100000000000003,Total
TUR,2008,1.35,Recorded
TUR,2008,0.76,Unrecorded
TUR,2009,2.1799999999999997,Total
TUR,2009,1.41,Recorded
TUR,2009,0.77,Unrecorded
TUR,2010,2.2,Total
TUR,2010,1.43,Recorded
TUR,2010,0.77,Unrecorded
TUR,2011,2.21,Total
TUR,2011,1.45,Recorded
TUR,2011,0.76,Unrecorded
TUR,2012,2.15,Total
TUR,2012,1.42,Recorded
TUR,2012,0.73,Unrecorded
TUR,2013,2.0999999999999996,Total
TUR,2013,1.39,Recorded
TUR,2013,0.71,Unrecorded
TUR,2014,2.02,Total
TUR,2014,1.34,Recorded
TUR,2014,0.68,Unrecorded
TUR,2015,1.96,Total
TUR,2015,1.31,Recorded
TUR,2015,0.65,Unrecorded
TUR,2016,1.9100000000000001,Total
TUR,2016,1.28,Recorded
TUR,2016,0.63,Unrecorded
TUR,2017,1.9100000000000001,Total
TUR,2017,1.28,Recorded
TUR,2017,0.63,Unrecorded
TUR,2018,1.8900000000000001,Total
TUR,2018,1.27,Recorded
TUR,2018,0.62,Unrecorded
TUR,2019,1.8900000000000001,Total
TUR,2019,1.27,Recorded
TUR,2019,0.62,Unrecorded
TUR,2020,1.75,Total
TUR,2020,1.17,Recorded
TUR,2020,0.58,Unrecorded
UGA,2000,17.79,Total
UGA,2000,14.03,Recorded
UGA,2000,3.76,Unrecorded
UGA,2001,17.79,Total
UGA,2001,14.03,Recorded
UGA,2001,3.76,Unrecorded
UGA,2002,17.580000000000002,Total
UGA,2002,13.72,Recorded
UGA,2002,3.86,Unrecorded
UGA,2003,17.35,Total
UGA,2003,13.38,Recorded
UGA,2003,3.97,Unrecorded
UGA,2004,17.22,Total
UGA,2004,13.21,Recorded
UGA,2004,4.01,Unrecorded
UGA,2005,17.16,Total
UGA,2005,13.13,Recorded
UGA,2005,4.03,Unrecorded
UGA,2006,17.08,Total
UGA,2006,13.03,Recorded
UGA,2006,4.05,Unrecorded
UGA,2007,16.07,Total
UGA,2007,11.55,Recorded
UGA,2007,4.52,Unrecorded
UGA,2008,15.02,Total
UGA,2008,10.01,Recorded
UGA,2008,5.01,Unrecorded
UGA,2009,14.12,Total
UGA,2009,8.7,Recorded
UGA,2009,5.42,Unrecorded
UGA,2010,14.0,Total
UGA,2010,8.57,Recorded
UGA,2010,5.43,Unrecorded
UGA,2011,13.920000000000002,Total
UGA,2011,8.48,Recorded
UGA,2011,5.44,Unrecorded
UGA,2012,13.65,Total
UGA,2012,8.15,Recorded
UGA,2012,5.5,Unrecorded
UGA,2013,13.469999999999999,Total
UGA,2013,7.93,Recorded
UGA,2013,5.54,Unrecorded
UGA,2014,13.379999999999999,Total
UGA,2014,7.84,Recorded
UGA,2014,5.54,Unrecorded
UGA,2015,13.29,Total
UGA,2015,7.74,Recorded
UGA,2015,5.55,Unrecorded
UGA,2016,12.89,Total
UGA,2016,7.3,Recorded
UGA,2016,5.59,Unrecorded
UGA,2017,12.57,Total
UGA,2017,6.95,Recorded
UGA,2017,5.62,Unrecorded
UGA,2018,12.21,Total
UGA,2018,6.57,Recorded
UGA,2018,5.64,Unrecorded
UGA,2019,12.21,Total
UGA,2019,6.57,Recorded
UGA,2019,5.64,Unrecorded
UGA,2020,11.3,Total
UGA,2020,5.69,Recorded
UGA,2020,5.61,Unrecorded
UKR,2000,10.57,Total
UKR,2000,7.13,Recorded
UKR,2000,3.44,Unrecorded
UKR,2001,10.57,Total
UKR,2001,7.13,Recorded
UKR,2001,3.44,Unrecorded
UKR,2002,10.51,Total
UKR,2002,7.09,Recorded
UKR,2002,3.42,Unrecorded
UKR,2003,10.23,Total
UKR,2003,6.82,Recorded
UKR,2003,3.41,Unrecorded
UKR,2004,10.1,Total
UKR,2004,6.71,Recorded
UKR,2004,3.39,Unrecorded
UKR,2005,10.26,Total
UKR,2005,6.91,Recorded
UKR,2005,3.35,Unrecorded
UKR,2006,10.72,Total
UKR,2006,7.45,Recorded
UKR,2006,3.27,Unrecorded
UKR,2007,11.46,Total
UKR,2007,8.32,Recorded
UKR,2007,3.14,Unrecorded
UKR,2008,11.91,Total
UKR,2008,8.84,Recorded
UKR,2008,3.07,Unrecorded
UKR,2009,11.82,Total
UKR,2009,8.73,Recorded
UKR,2009,3.09,Unrecorded
UKR,2010,11.64,Total
UKR,2010,8.52,Recorded
UKR,2010,3.12,Unrecorded
UKR,2011,11.510000000000002,Total
UKR,2011,8.39,Recorded
UKR,2011,3.12,Unrecorded
UKR,2012,11.77,Total
UKR,2012,8.72,Recorded
UKR,2012,3.05,Unrecorded
UKR,2013,11.41,Total
UKR,2013,8.33,Recorded
UKR,2013,3.08,Unrecorded
UKR,2014,10.64,Total
UKR,2014,7.5,Recorded
UKR,2014,3.14,Unrecorded
UKR,2015,9.71,Total
UKR,2015,6.5,Recorded
UKR,2015,3.21,Unrecorded
UKR,2016,8.92,Total
UKR,2016,5.71,Recorded
UKR,2016,3.21,Unrecorded
UKR,2017,8.7,Total
UKR,2017,5.52,Recorded
UKR,2017,3.18,Unrecorded
UKR,2018,8.68,Total
UKR,2018,5.53,Recorded
UKR,2018,3.15,Unrecorded
UKR,2019,8.68,Total
UKR,2019,5.53,Recorded
UKR,2019,3.15,Unrecorded
UKR,2020,9.23,Total
UKR,2020,6.08,Recorded
UKR,2020,3.15,Unrecorded
ARE,2000,1.84,Total
ARE,2000,1.6,Recorded
ARE,2000,0.24,Unrecorded
ARE,2001,1.84,Total
ARE,2001,1.6,Recorded
ARE,2001,0.24,Unrecorded
ARE,2002,1.85,Total
ARE,2002,1.61,Recorded
ARE,2002,0.24,Unrecorded
ARE,2003,1.84,Total
ARE,2003,1.61,Recorded
ARE,2003,0.23,Unrecorded
ARE,2004,1.85,Total
ARE,2004,1.62,Recorded
ARE,2004,0.23,Unrecorded
ARE,2005,1.85,Total
ARE,2005,1.62,Recorded
ARE,2005,0.23,Unrecorded
ARE,2006,1.86,Total
ARE,2006,1.62,Recorded
ARE,2006,0.24,Unrecorded
ARE,2007,1.94,Total
ARE,2007,1.67,Recorded
ARE,2007,0.27,Unrecorded
ARE,2008,2.0,Total
ARE,2008,1.7,Recorded
ARE,2008,0.3,Unrecorded
ARE,2009,2.05,Total
ARE,2009,1.73,Recorded
ARE,2009,0.32,Unrecorded
ARE,2010,2.04,Total
ARE,2010,1.71,Recorded
ARE,2010,0.33,Unrecorded
ARE,2011,2.08,Total
ARE,2011,1.74,Recorded
ARE,2011,0.34,Unrecorded
ARE,2012,2.14,Total
ARE,2012,1.8,Recorded
ARE,2012,0.34,Unrecorded
ARE,2013,2.2199999999999998,Total
ARE,2013,1.88,Recorded
ARE,2013,0.34,Unrecorded
ARE,2014,2.35,Total
ARE,2014,1.99,Recorded
ARE,2014,0.36,Unrecorded
ARE,2015,2.4699999999999998,Total
ARE,2015,2.09,Recorded
ARE,2015,0.38,Unrecorded
ARE,2016,2.54,Total
ARE,2016,2.15,Recorded
ARE,2016,0.39,Unrecorded
ARE,2017,2.54,Total
ARE,2017,2.15,Recorded
ARE,2017,0.39,Unrecorded
ARE,2018,2.47,Total
ARE,2018,2.1,Recorded
ARE,2018,0.37,Unrecorded
ARE,2019,2.47,Total
ARE,2019,2.1,Recorded
ARE,2019,0.37,Unrecorded
ARE,2020,2.18,Total
ARE,2020,1.83,Recorded
ARE,2020,0.35,Unrecorded
GBR,2000,11.71,Total
GBR,2000,11.16,Recorded
GBR,2000,0.55,Unrecorded
GBR,2001,11.71,Total
GBR,2001,11.16,Recorded
GBR,2001,0.55,Unrecorded
GBR,2002,11.850000000000001,Total
GBR,2002,11.31,Recorded
GBR,2002,0.54,Unrecorded
GBR,2003,11.93,Total
GBR,2003,11.4,Recorded
GBR,2003,0.53,Unrecorded
GBR,2004,11.93,Total
GBR,2004,11.41,Recorded
GBR,2004,0.52,Unrecorded
GBR,2005,11.809999999999999,Total
GBR,2005,11.29,Recorded
GBR,2005,0.52,Unrecorded
GBR,2006,11.629999999999999,Total
GBR,2006,11.12,Recorded
GBR,2006,0.51,Unrecorded
GBR,2007,11.389999999999999,Total
GBR,2007,10.87,Recorded
GBR,2007,0.52,Unrecorded
GBR,2008,11.08,Total
GBR,2008,10.55,Recorded
GBR,2008,0.53,Unrecorded
GBR,2009,10.739999999999998,Total
GBR,2009,10.2,Recorded
GBR,2009,0.54,Unrecorded
GBR,2010,10.45,Total
GBR,2010,9.91,Recorded
GBR,2010,0.54,Unrecorded
GBR,2011,10.29,Total
GBR,2011,9.75,Recorded
GBR,2011,0.54,Unrecorded
GBR,2012,10.09,Total
GBR,2012,9.55,Recorded
GBR,2012,0.54,Unrecorded
GBR,2013,9.96,Total
GBR,2013,9.42,Recorded
GBR,2013,0.54,Unrecorded
GBR,2014,9.959999999999999,Total
GBR,2014,9.43,Recorded
GBR,2014,0.53,Unrecorded
GBR,2015,10.04,Total
GBR,2015,9.52,Recorded
GBR,2015,0.52,Unrecorded
GBR,2016,10.15,Total
GBR,2016,9.65,Recorded
GBR,2016,0.5,Unrecorded
GBR,2017,10.27,Total
GBR,2017,9.78,Recorded
GBR,2017,0.49,Unrecorded
GBR,2018,10.32,Total
GBR,2018,9.84,Recorded
GBR,2018,0.48,Unrecorded
GBR,2019,10.32,Total
GBR,2019,9.84,Recorded
GBR,2019,0.48,Unrecorded
GBR,2020,10.24,Total
GBR,2020,9.75,Recorded
GBR,2020,0.49,Unrecorded
TZA,2000,11.43,Total
TZA,2000,5.73,Recorded
TZA,2000,5.7,Unrecorded
TZA,2001,11.43,Total
TZA,2001,5.73,Recorded
TZA,2001,5.7,Unrecorded
TZA,2002,10.3,Total
TZA,2002,4.88,Recorded
TZA,2002,5.42,Unrecorded
TZA,2003,10.07,Total
TZA,2003,4.68,Recorded
TZA,2003,5.39,Unrecorded
TZA,2004,10.34,Total
TZA,2004,4.94,Recorded
TZA,2004,5.4,Unrecorded
TZA,2005,11.53,Total
TZA,2005,5.89,Recorded
TZA,2005,5.64,Unrecorded
TZA,2006,11.96,Total
TZA,2006,6.35,Recorded
TZA,2006,5.61,Unrecorded
TZA,2007,11.629999999999999,Total
TZA,2007,6.08,Recorded
TZA,2007,5.55,Unrecorded
TZA,2008,11.690000000000001,Total
TZA,2008,6.16,Recorded
TZA,2008,5.53,Unrecorded
TZA,2009,11.52,Total
TZA,2009,6.0,Recorded
TZA,2009,5.52,Unrecorded
TZA,2010,11.93,Total
TZA,2010,6.4,Recorded
TZA,2010,5.53,Unrecorded
TZA,2011,11.809999999999999,Total
TZA,2011,6.3,Recorded
TZA,2011,5.51,Unrecorded
TZA,2012,11.59,Total
TZA,2012,6.1,Recorded
TZA,2012,5.49,Unrecorded
TZA,2013,11.620000000000001,Total
TZA,2013,6.15,Recorded
TZA,2013,5.47,Unrecorded
TZA,2014,11.7,Total
TZA,2014,6.25,Recorded
TZA,2014,5.45,Unrecorded
TZA,2015,11.65,Total
TZA,2015,6.23,Recorded
TZA,2015,5.42,Unrecorded
TZA,2016,11.21,Total
TZA,2016,5.83,Recorded
TZA,2016,5.38,Unrecorded
TZA,2017,10.65,Total
TZA,2017,5.33,Recorded
TZA,2017,5.32,Unrecorded
TZA,2018,10.36,Total
TZA,2018,5.09,Recorded
TZA,2018,5.27,Unrecorded
TZA,2019,10.36,Total
TZA,2019,5.09,Recorded
TZA,2019,5.27,Unrecorded
TZA,2020,10.940000000000001,Total
TZA,2020,5.65,Recorded
TZA,2020,5.29,Unrecorded
USA,2000,8.87,Total
USA,2000,8.26,Recorded
USA,2000,0.61,Unrecorded
USA,2001,8.87,Total
USA,2001,8.26,Recorded
USA,2001,0.61,Unrecorded
USA,2002,8.93,Total
USA,2002,8.33,Recorded
USA,2002,0.6,Unrecorded
USA,2003,8.99,Total
USA,2003,8.4,Recorded
USA,2003,0.59,Unrecorded
USA,2004,9.05,Total
USA,2004,8.48,Recorded
USA,2004,0.57,Unrecorded
USA,2005,9.110000000000001,Total
USA,2005,8.55,Recorded
USA,2005,0.56,Unrecorded
USA,2006,9.18,Total
USA,2006,8.64,Recorded
USA,2006,0.54,Unrecorded
USA,2007,9.24,Total
USA,2007,8.71,Recorded
USA,2007,0.53,Unrecorded
USA,2008,9.25,Total
USA,2008,8.72,Recorded
USA,2008,0.53,Unrecorded
USA,2009,9.19,Total
USA,2009,8.66,Recorded
USA,2009,0.53,Unrecorded
USA,2010,9.16,Total
USA,2010,8.63,Recorded
USA,2010,0.53,Unrecorded
USA,2011,9.209999999999999,Total
USA,2011,8.69,Recorded
USA,2011,0.52,Unrecorded
USA,2012,9.28,Total
USA,2012,8.77,Recorded
USA,2012,0.51,Unrecorded
USA,2013,9.31,Total
USA,2013,8.81,Recorded
USA,2013,0.5,Unrecorded
USA,2014,9.28,Total
USA,2014,8.79,Recorded
USA,2014,0.49,Unrecorded
USA,2015,9.3,Total
USA,2015,8.82,Recorded
USA,2015,0.48,Unrecorded
USA,2016,9.33,Total
USA,2016,8.86,Recorded
USA,2016,0.47,Unrecorded
USA,2017,9.370000000000001,Total
USA,2017,8.91,Recorded
USA,2017,0.46,Unrecorded
USA,2018,9.37,Total
USA,2018,8.93,Recorded
USA,2018,0.44,Unrecorded
USA,2019,9.37,Total
USA,2019,8.93,Recorded
USA,2019,0.44,Unrecorded
USA,2020,9.7,Total
USA,2020,9.27,Recorded
USA,2020,0.43,Unrecorded
URY,2000,7.06,Total
URY,2000,6.64,Recorded
URY,2000,0.42,Unrecorded
URY,2001,7.06,Total
URY,2001,6.64,Recorded
URY,2001,0.42,Unrecorded
URY,2002,6.47,Total
URY,2002,6.05,Recorded
URY,2002,0.42,Unrecorded
URY,2003,6.11,Total
URY,2003,5.69,Recorded
URY,2003,0.42,Unrecorded
URY,2004,6.140000000000001,Total
URY,2004,5.73,Recorded
URY,2004,0.41,Unrecorded
URY,2005,6.47,Total
URY,2005,6.06,Recorded
URY,2005,0.41,Unrecorded
URY,2006,6.58,Total
URY,2006,6.17,Recorded
URY,2006,0.41,Unrecorded
URY,2007,6.510000000000001,Total
URY,2007,6.11,Recorded
URY,2007,0.4,Unrecorded
URY,2008,6.5200000000000005,Total
URY,2008,6.12,Recorded
URY,2008,0.4,Unrecorded
URY,2009,6.42,Total
URY,2009,6.03,Recorded
URY,2009,0.39,Unrecorded
URY,2010,6.39,Total
URY,2010,6.0,Recorded
URY,2010,0.39,Unrecorded
URY,2011,5.9799999999999995,Total
URY,2011,5.6,Recorded
URY,2011,0.38,Unrecorded
URY,2012,5.81,Total
URY,2012,5.43,Recorded
URY,2012,0.38,Unrecorded
URY,2013,5.8100000000000005,Total
URY,2013,5.44,Recorded
URY,2013,0.37,Unrecorded
URY,2014,6.07,Total
URY,2014,5.7,Recorded
URY,2014,0.37,Unrecorded
URY,2015,6.09,Total
URY,2015,5.72,Recorded
URY,2015,0.37,Unrecorded
URY,2016,5.92,Total
URY,2016,5.56,Recorded
URY,2016,0.36,Unrecorded
URY,2017,5.6000000000000005,Total
URY,2017,5.24,Recorded
URY,2017,0.36,Unrecorded
URY,2018,5.51,Total
URY,2018,5.16,Recorded
URY,2018,0.35,Unrecorded
URY,2019,5.51,Total
URY,2019,5.16,Recorded
URY,2019,0.35,Unrecorded
URY,2020,5.680000000000001,Total
URY,2020,5.32,Recorded
URY,2020,0.36,Unrecorded
UZB,2000,3.5250000000000004,Total
UZB,2000,3.47,Recorded
UZB,2000,0.055,Unrecorded
UZB,2001,3.5250000000000004,Total
UZB,2001,3.47,Recorded
UZB,2001,0.055,Unrecorded
UZB,2002,3.686,Total
UZB,2002,3.63,Recorded
UZB,2002,0.056,Unrecorded
UZB,2003,3.836,Total
UZB,2003,3.78,Recorded
UZB,2003,0.056,Unrecorded
UZB,2004,4.047000000000001,Total
UZB,2004,3.99,Recorded
UZB,2004,0.057,Unrecorded
UZB,2005,4.327999999999999,Total
UZB,2005,4.27,Recorded
UZB,2005,0.058,Unrecorded
UZB,2006,4.659,Total
UZB,2006,4.6,Recorded
UZB,2006,0.059,Unrecorded
UZB,2007,3.7910000000000004,Total
UZB,2007,3.74,Recorded
UZB,2007,0.051,Unrecorded
UZB,2008,2.823,Total
UZB,2008,2.78,Recorded
UZB,2008,0.043,Unrecorded
UZB,2009,1.744,Total
UZB,2009,1.71,Recorded
UZB,2009,0.034,Unrecorded
UZB,2010,1.785,Total
UZB,2010,1.75,Recorded
UZB,2010,0.035,Unrecorded
UZB,2011,1.846,Total
UZB,2011,1.81,Recorded
UZB,2011,0.036,Unrecorded
UZB,2012,1.916,Total
UZB,2012,1.88,Recorded
UZB,2012,0.036,Unrecorded
UZB,2013,2.169,Total
UZB,2013,2.13,Recorded
UZB,2013,0.039,Unrecorded
UZB,2014,2.392,Total
UZB,2014,2.35,Recorded
UZB,2014,0.042,Unrecorded
UZB,2015,2.544,Total
UZB,2015,2.5,Recorded
UZB,2015,0.044,Unrecorded
UZB,2016,2.634,Total
UZB,2016,2.59,Recorded
UZB,2016,0.044,Unrecorded
UZB,2017,2.584,Total
UZB,2017,2.54,Recorded
UZB,2017,0.044,Unrecorded
UZB,2018,2.594,Total
UZB,2018,2.55,Recorded
UZB,2018,0.044,Unrecorded
UZB,2019,2.594,Total
UZB,2019,2.55,Recorded
UZB,2019,0.044,Unrecorded
UZB,2020,2.0879999999999996,Total
UZB,2020,2.05,Recorded
UZB,2020,0.038,Unrecorded
VUT,2000,1.54,Total
VUT,2000,1.09,Recorded
VUT,2000,0.45,Unrecorded
VUT,2001,1.54,Total
VUT,2001,1.09,Recorded
VUT,2001,0.45,Unrecorded
VUT,2002,1.56,Total
VUT,2002,1.1,Recorded
VUT,2002,0.46,Unrecorded
VUT,2003,1.63,Total
VUT,2003,1.15,Recorded
VUT,2003,0.48,Unrecorded
VUT,2004,1.53,Total
VUT,2004,1.08,Recorded
VUT,2004,0.45,Unrecorded
VUT,2005,1.42,Total
VUT,2005,1.0,Recorded
VUT,2005,0.42,Unrecorded
VUT,2006,1.42,Total
VUT,2006,1.0,Recorded
VUT,2006,0.42,Unrecorded
VUT,2007,1.46,Total
VUT,2007,1.03,Recorded
VUT,2007,0.43,Unrecorded
VUT,2008,1.47,Total
VUT,2008,1.04,Recorded
VUT,2008,0.43,Unrecorded
VUT,2009,1.71,Total
VUT,2009,1.22,Recorded
VUT,2009,0.49,Unrecorded
VUT,2010,2.02,Total
VUT,2010,1.46,Recorded
VUT,2010,0.56,Unrecorded
VUT,2011,2.41,Total
VUT,2011,1.76,Recorded
VUT,2011,0.65,Unrecorded
VUT,2012,2.43,Total
VUT,2012,1.78,Recorded
VUT,2012,0.65,Unrecorded
VUT,2013,2.27,Total
VUT,2013,1.65,Recorded
VUT,2013,0.62,Unrecorded
VUT,2014,2.11,Total
VUT,2014,1.53,Recorded
VUT,2014,0.58,Unrecorded
VUT,2015,2.05,Total
VUT,2015,1.48,Recorded
VUT,2015,0.57,Unrecorded
VUT,2016,2.11,Total
VUT,2016,1.53,Recorded
VUT,2016,0.58,Unrecorded
VUT,2017,2.12,Total
VUT,2017,1.54,Recorded
VUT,2017,0.58,Unrecorded
VUT,2018,2.28,Total
VUT,2018,1.66,Recorded
VUT,2018,0.62,Unrecorded
VUT,2019,2.28,Total
VUT,2019,1.66,Recorded
VUT,2019,0.62,Unrecorded
VUT,2020,2.48,Total
VUT,2020,1.82,Recorded
VUT,2020,0.66,Unrecorded
VEN,2000,8.16,Total
VEN,2000,7.75,Recorded
VEN,2000,0.41,Unrecorded
VEN,2001,8.16,Total
VEN,2001,7.75,Recorded
VEN,2001,0.41,Unrecorded
VEN,2002,7.69,Total
VEN,2002,7.28,Recorded
VEN,2002,0.41,Unrecorded
VEN,2003,7.53,Total
VEN,2003,7.11,Recorded
VEN,2003,0.42,Unrecorded
VEN,2004,7.86,Total
VEN,2004,7.45,Recorded
VEN,2004,0.41,Unrecorded
VEN,2005,8.41,Total
VEN,2005,8.02,Recorded
VEN,2005,0.39,Unrecorded
VEN,2006,8.82,Total
VEN,2006,8.44,Recorded
VEN,2006,0.38,Unrecorded
VEN,2007,8.93,Total
VEN,2007,8.56,Recorded
VEN,2007,0.37,Unrecorded
VEN,2008,8.719999999999999,Total
VEN,2008,8.35,Recorded
VEN,2008,0.37,Unrecorded
VEN,2009,8.23,Total
VEN,2009,7.85,Recorded
VEN,2009,0.38,Unrecorded
VEN,2010,7.739999999999999,Total
VEN,2010,7.35,Recorded
VEN,2010,0.39,Unrecorded
VEN,2011,7.43,Total
VEN,2011,7.04,Recorded
VEN,2011,0.39,Unrecorded
VEN,2012,7.25,Total
VEN,2012,6.86,Recorded
VEN,2012,0.39,Unrecorded
VEN,2013,7.159999999999999,Total
VEN,2013,6.77,Recorded
VEN,2013,0.39,Unrecorded
VEN,2014,6.96,Total
VEN,2014,6.57,Recorded
VEN,2014,0.39,Unrecorded
VEN,2015,6.03,Total
VEN,2015,5.65,Recorded
VEN,2015,0.38,Unrecorded
VEN,2016,4.94,Total
VEN,2016,4.57,Recorded
VEN,2016,0.37,Unrecorded
VEN,2017,3.71,Total
VEN,2017,3.37,Recorded
VEN,2017,0.34,Unrecorded
VEN,2018,3.01,Total
VEN,2018,2.71,Recorded
VEN,2018,0.3,Unrecorded
VEN,2019,3.01,Total
VEN,2019,2.71,Recorded
VEN,2019,0.3,Unrecorded
VEN,2020,1.98,Total
VEN,2020,1.75,Recorded
VEN,2020,0.23,Unrecorded
VNM,2000,3.2800000000000002,Total
VNM,2000,0.83,Recorded
VNM,2000,2.45,Unrecorded
VNM,2001,3.2800000000000002,Total
VNM,2001,0.83,Recorded
VNM,2001,2.45,Unrecorded
VNM,2002,3.51,Total
VNM,2002,0.9,Recorded
VNM,2002,2.61,Unrecorded
VNM,2003,3.9299999999999997,Total
VNM,2003,1.03,Recorded
VNM,2003,2.9,Unrecorded
VNM,2004,4.35,Total
VNM,2004,1.16,Recorded
VNM,2004,3.19,Unrecorded
VNM,2005,4.8100000000000005,Total
VNM,2005,1.31,Recorded
VNM,2005,3.5,Unrecorded
VNM,2006,5.21,Total
VNM,2006,1.45,Recorded
VNM,2006,3.76,Unrecorded
VNM,2007,5.7299999999999995,Total
VNM,2007,1.63,Recorded
VNM,2007,4.1,Unrecorded
VNM,2008,6.25,Total
VNM,2008,1.83,Recorded
VNM,2008,4.42,Unrecorded
VNM,2009,6.83,Total
VNM,2009,2.06,Recorded
VNM,2009,4.77,Unrecorded
VNM,2010,7.37,Total
VNM,2010,2.29,Recorded
VNM,2010,5.08,Unrecorded
VNM,2011,7.82,Total
VNM,2011,2.5,Recorded
VNM,2011,5.32,Unrecorded
VNM,2012,8.1,Total
VNM,2012,2.64,Recorded
VNM,2012,5.46,Unrecorded
VNM,2013,8.29,Total
VNM,2013,2.75,Recorded
VNM,2013,5.54,Unrecorded
VNM,2014,8.540000000000001,Total
VNM,2014,2.89,Recorded
VNM,2014,5.65,Unrecorded
VNM,2015,8.86,Total
