AreaCode,Year,Sex,Litres
FSM,2013,Male,4.32
FSM,2014,Both,2.1
FSM,2014,Female,0.72
FSM,2014,Male,3.48
FSM,2015,Both,2.09
FSM,2015,Female,0.71
FSM,2015,Male,3.47
FSM,2016,Both,2.13
FSM,2016,Female,0.72
FSM,2016,Male,3.52
FSM,2017,Both,2.13
FSM,2017,Female,0.72
FSM,2017,Male,3.52
FSM,2018,Both,2.12
FSM,2018,Female,0.72
FSM,2018,Male,3.53
FSM,2019,Both,2.12
FSM,2019,Female,0.72
FSM,2019,Male,3.53
FSM,2020,Both,2.02
FSM,2020,Female,0.68
FSM,2020,Male,3.37
MNG,2000,Both,2.83
MNG,2000,Female,1.16
MNG,2000,Male,4.55
MNG,2001,Both,2.83
MNG,2001,Female,1.16
MNG,2001,Male,4.55
MNG,2002,Both,2.64
MNG,2002,Female,1.08
MNG,2002,Male,4.24
MNG,2003,Both,2.44
MNG,2003,Female,1.0
MNG,2003,Male,3.93
MNG,2004,Both,3.43
MNG,2004,Female,1.43
MNG,2004,Male,5.48
MNG,2005,Both,4.51
MNG,2005,Female,1.9
MNG,2005,Male,7.18
MNG,2006,Both,7.07
MNG,2006,Female,3.04
MNG,2006,Male,11.2
MNG,2007,Both,8.3
MNG,2007,Female,3.6
MNG,2007,Male,13.11
MNG,2008,Both,8.96
MNG,2008,Female,3.89
MNG,2008,Male,14.15
MNG,2009,Both,8.5
MNG,2009,Female,3.68
MNG,2009,Male,13.44
MNG,2010,Both,7.76
MNG,2010,Female,3.34
MNG,2010,Male,12.28
MNG,2011,Both,8.07
MNG,2011,Female,3.47
MNG,2011,Male,12.78
MNG,2012,Both,9.62
MNG,2012,Female,4.16
MNG,2012,Male,15.23
MNG,2013,Both,10.66
MNG,2013,Female,4.62
MNG,2013,Male,16.88
MNG,2014,Both,10.93
MNG,2014,Female,4.73
MNG,2014,Male,17.33
MNG,2015,Both,9.66
MNG,2015,Female,4.15
MNG,2015,Male,15.36
MNG,2016,Both,8.65
MNG,2016,Female,3.68
MNG,2016,Male,13.8
MNG,2017,Both,8.45
MNG,2017,Female,3.59
MNG,2017,Male,13.51
MNG,2018,Both,7.93
MNG,2018,Female,3.35
MNG,2018,Male,12.71
MNG,2019,Both,7.93
MNG,2019,Female,3.35
MNG,2019,Male,12.71
MNG,2020,Both,7.68
MNG,2020,Female,3.22
MNG,2020,Male,12.35
MNE,2010,Both,10.4
MNE,2010,Female,4.36
MNE,2010,Male,16.92
MNE,2015,Both,9.55
MNE,2015,Female,3.96
MNE,2015,Male,15.59
MNE,2019,Both,10.34
MNE,2019,Female,4.31
MNE,2019,Male,16.86
MAR,2000,Both,0.46
MAR,2000,Female,0.12
MAR,2000,Male,0.82
MAR,2001,Both,0.46
MAR,2001,Female,0.12
MAR,2001,Male,0.82
MAR,2002,Both,0.47
MAR,2002,Female,0.12
MAR,2002,Male,0.84
MAR,2003,Both,0.48
MAR,2003,Female,0.12
MAR,2003,Male,0.84
MAR,2004,Both,0.48
MAR,2004,Female,0.12
MAR,2004,Male,0.85
MAR,2005,Both,0.48
MAR,2005,Female,0.12
MAR,2005,Male,0.85
MAR,2006,Both,0.49
MAR,2006,Female,0.12
MAR,2006,Male,0.86
MAR,2007,Both,0.5
MAR,2007,Female,0.12
MAR,2007,Male,0.88
MAR,2008,Both,0.52
MAR,2008,Female,0.13
MAR,2008,Male,0.91
MAR,2009,Both,0.51
MAR,2009,Female,0.13
MAR,2009,Male,0.91
MAR,2010,Both,0.5
MAR,2010,Female,0.12
MAR,2010,Male,0.89
MAR,2011,Both,0.48
MAR,2011,Female,0.12
MAR,2011,Male,0.84
MAR,2012,Both,0.47
MAR,2012,Female,0.11
MAR,2012,Male,0.84
MAR,2013,Both,0.46
MAR,2013,Female,0.11
MAR,2013,Male,0.81
MAR,2014,Both,0.43
MAR,2014,Female,0.1
MAR,2014,Male,0.76
MAR,2015,Both,0.41
MAR,2015,Female,0.097
MAR,2015,Male,0.72
MAR,2016,Both,0.41
MAR,2016,Female,0.096
MAR,2016,Male,0.71
MAR,2017,Both,0.44
MAR,2017,Female,0.1
MAR,2017,Male,0.77
MAR,2018,Both,0.49
MAR,2018,Female,0.11
MAR,2018,Male,0.86
MAR,2019,Both,0.49
MAR,2019,Female,0.11
MAR,2019,Male,0.86
MAR,2020,Both,0.5
MAR,2020,Female,0.12
MAR,2020,Male,0.88
MOZ,2000,Both,1.09
MOZ,2000,Female,0.37
MOZ,2000,Male,1.88
MOZ,2001,Both,1.09
MOZ,2001,Female,0.37
MOZ,2001,Male,1.88
MOZ,2002,Both,1.06
MOZ,2002,Female,0.36
MOZ,2002,Male,1.84
MOZ,2003,Both,1.05
MOZ,2003,Female,0.35
MOZ,2003,Male,1.81
MOZ,2004,Both,1.06
MOZ,2004,Female,0.35
MOZ,2004,Male,1.83
MOZ,2005,Both,1.05
MOZ,2005,Female,0.35
MOZ,2005,Male,1.81
MOZ,2006,Both,1.05
MOZ,2006,Female,0.35
MOZ,2006,Male,1.82
MOZ,2007,Both,1.08
MOZ,2007,Female,0.36
MOZ,2007,Male,1.88
MOZ,2008,Both,1.12
MOZ,2008,Female,0.38
MOZ,2008,Male,1.95
MOZ,2009,Both,1.17
MOZ,2009,Female,0.39
MOZ,2009,Male,2.02
MOZ,2010,Both,1.23
MOZ,2010,Female,0.41
MOZ,2010,Male,2.13
MOZ,2011,Both,1.33
MOZ,2011,Female,0.45
MOZ,2011,Male,2.31
MOZ,2012,Both,1.42
MOZ,2012,Female,0.48
MOZ,2012,Male,2.46
MOZ,2013,Both,1.51
MOZ,2013,Female,0.5
MOZ,2013,Male,2.6
MOZ,2014,Both,1.61
MOZ,2014,Female,0.54
MOZ,2014,Male,2.78
MOZ,2015,Both,1.76
MOZ,2015,Female,0.59
MOZ,2015,Male,3.03
MOZ,2016,Both,1.88
MOZ,2016,Female,0.63
MOZ,2016,Male,3.23
MOZ,2017,Both,1.97
MOZ,2017,Female,0.66
MOZ,2017,Male,3.38
MOZ,2018,Both,2.03
MOZ,2018,Female,0.68
MOZ,2018,Male,3.48
MOZ,2019,Both,2.03
MOZ,2019,Female,0.68
MOZ,2019,Male,3.48
MOZ,2020,Both,1.89
MOZ,2020,Female,0.64
MOZ,2020,Male,3.25
MMR,2000,Both,0.37
MMR,2000,Female,0.13
MMR,2000,Male,0.62
MMR,2001,Both,0.37
MMR,2001,Female,0.13
MMR,2001,Male,0.62
MMR,2002,Both,0.52
MMR,2002,Female,0.19
MMR,2002,Male,0.86
MMR,2003,Both,0.67
MMR,2003,Female,0.24
MMR,2003,Male,1.1
MMR,2004,Both,0.68
MMR,2004,Female,0.25
MMR,2004,Male,1.13
MMR,2005,Both,0.71
MMR,2005,Female,0.25
MMR,2005,Male,1.17
MMR,2006,Both,0.75
MMR,2006,Female,0.27
MMR,2006,Male,1.24
MMR,2007,Both,0.81
MMR,2007,Female,0.29
MMR,2007,Male,1.35
MMR,2008,Both,0.9
MMR,2008,Female,0.32
MMR,2008,Male,1.48
MMR,2009,Both,0.98
MMR,2009,Female,0.35
MMR,2009,Male,1.63
MMR,2010,Both,1.1
MMR,2010,Female,0.39
MMR,2010,Male,1.81
MMR,2011,Both,1.23
MMR,2011,Female,0.44
MMR,2011,Male,2.03
MMR,2012,Both,1.35
MMR,2012,Female,0.49
MMR,2012,Male,2.24
MMR,2013,Both,1.45
MMR,2013,Female,0.52
MMR,2013,Male,2.4
MMR,2014,Both,1.52
MMR,2014,Female,0.55
MMR,2014,Male,2.52
MMR,2015,Both,1.62
MMR,2015,Female,0.58
MMR,2015,Male,2.68
MMR,2016,Both,1.76
MMR,2016,Female,0.64
MMR,2016,Male,2.92
MMR,2017,Both,1.91
MMR,2017,Female,0.69
MMR,2017,Male,3.17
MMR,2018,Both,2.12
MMR,2018,Female,0.77
MMR,2018,Male,3.5
MMR,2019,Both,2.12
MMR,2019,Female,0.77
MMR,2019,Male,3.5
MMR,2020,Both,1.93
MMR,2020,Female,0.7
MMR,2020,Male,3.2
NAM,2000,Both,4.65
NAM,2000,Female,1.55
NAM,2000,Male,8.06
NAM,2001,Both,4.65
NAM,2001,Female,1.55
NAM,2001,Male,8.06
NAM,2002,Both,4.57
NAM,2002,Female,1.52
NAM,2002,Male,7.92
NAM,2003,Both,4.55
NAM,2003,Female,1.51
NAM,2003,Male,7.89
NAM,2004,Both,4.49
NAM,2004,Female,1.49
NAM,2004,Male,7.77
NAM,2005,Both,4.45
NAM,2005,Female,1.48
NAM,2005,Male,7.71
NAM,2006,Both,4.38
NAM,2006,Female,1.45
NAM,2006,Male,7.59
NAM,2007,Both,4.43
NAM,2007,Female,1.47
NAM,2007,Male,7.67
NAM,2008,Both,4.61
NAM,2008,Female,1.54
NAM,2008,Male,7.98
NAM,2009,Both,4.77
NAM,2009,Female,1.6
NAM,2009,Male,8.24
NAM,2010,Both,4.96
NAM,2010,Female,1.67
NAM,2010,Male,8.57
NAM,2011,Both,5.08
NAM,2011,Female,1.71
NAM,2011,Male,8.78
NAM,2012,Both,5.34
NAM,2012,Female,1.81
NAM,2012,Male,9.22
NAM,2013,Both,5.56
NAM,2013,Female,1.89
NAM,2013,Male,9.61
NAM,2014,Both,5.8
NAM,2014,Female,1.97
NAM,2014,Male,10.01
NAM,2015,Both,6.01
NAM,2015,Female,2.05
NAM,2015,Male,10.37
NAM,2016,Both,6.09
NAM,2016,Female,2.07
NAM,2016,Male,10.53
NAM,2017,Both,6.09
NAM,2017,Female,2.06
NAM,2017,Male,10.54
NAM,2018,Both,5.93
NAM,2018,Female,2.0
NAM,2018,Male,10.27
NAM,2019,Both,5.93
NAM,2019,Female,2.0
NAM,2019,Male,10.27
NAM,2020,Both,5.05
NAM,2020,Female,1.66
NAM,2020,Male,8.79
NRU,2000,Both,4.47
NRU,2000,Female,1.62
NRU,2000,Male,7.18
NRU,2001,Both,4.47
NRU,2001,Female,1.62
NRU,2001,Male,7.18
NRU,2002,Both,3.37
NRU,2002,Female,1.19
NRU,2002,Male,5.45
NRU,2003,Both,3.27
NRU,2003,Female,1.16
NRU,2003,Male,5.31
NRU,2004,Both,2.87
NRU,2004,Female,1.01
NRU,2004,Male,4.65
NRU,2005,Both,2.76
NRU,2005,Female,0.97
NRU,2005,Male,4.48
NRU,2006,Both,2.56
NRU,2006,Female,0.9
NRU,2006,Male,4.17
NRU,2007,Both,2.76
NRU,2007,Female,0.97
NRU,2007,Male,4.49
NRU,2008,Both,2.67
NRU,2008,Female,0.94
NRU,2008,Male,4.36
NRU,2009,Both,3.51
NRU,2009,Female,1.26
NRU,2009,Male,5.7
NRU,2010,Both,4.16
NRU,2010,Female,1.51
NRU,2010,Male,6.75
NRU,2011,Both,4.75
NRU,2011,Female,1.73
NRU,2011,Male,7.7
NRU,2012,Both,4.02
NRU,2012,Female,1.45
NRU,2012,Male,6.53
NRU,2013,Both,3.35
NRU,2013,Female,1.2
NRU,2013,Male,5.46
NRU,2014,Both,2.95
NRU,2014,Female,1.05
NRU,2014,Male,4.81
NRU,2015,Both,2.94
NRU,2015,Female,1.05
NRU,2015,Male,4.81
NRU,2016,Both,2.94
NRU,2016,Female,1.05
NRU,2016,Male,4.81
NRU,2017,Both,2.94
NRU,2017,Female,1.04
NRU,2017,Male,4.82
NRU,2018,Both,2.94
NRU,2018,Female,1.04
NRU,2018,Male,4.82
NRU,2019,Both,2.94
NRU,2019,Female,1.04
NRU,2019,Male,4.82
NRU,2020,Both,2.79
NRU,2020,Female,0.99
NRU,2020,Male,4.59
NPL,2000,Both,0.2
NPL,2000,Female,0.064
NPL,2000,Male,0.33
NPL,2001,Both,0.2
NPL,2001,Female,0.064
NPL,2001,Male,0.33
NPL,2002,Both,0.25
NPL,2002,Female,0.08
NPL,2002,Male,0.42
NPL,2003,Both,0.31
NPL,2003,Female,0.099
NPL,2003,Male,0.52
NPL,2004,Both,0.31
NPL,2004,Female,0.1
NPL,2004,Male,0.53
NPL,2005,Both,0.31
NPL,2005,Female,0.1
NPL,2005,Male,0.53
NPL,2006,Both,0.3
NPL,2006,Female,0.098
NPL,2006,Male,0.51
NPL,2007,Both,0.3
NPL,2007,Female,0.097
NPL,2007,Male,0.51
NPL,2008,Both,0.31
NPL,2008,Female,0.1
NPL,2008,Male,0.54
NPL,2009,Both,0.64
NPL,2009,Female,0.22
NPL,2009,Male,1.1
NPL,2010,Both,0.95
NPL,2010,Female,0.32
NPL,2010,Male,1.65
NPL,2011,Both,1.24
NPL,2011,Female,0.42
NPL,2011,Male,2.15
NPL,2012,Both,1.26
NPL,2012,Female,0.43
NPL,2012,Male,2.19
NPL,2013,Both,1.15
NPL,2013,Female,0.4
NPL,2013,Male,2.0
NPL,2014,Both,1.18
NPL,2014,Female,0.41
NPL,2014,Male,2.07
NPL,2015,Both,1.22
NPL,2015,Female,0.43
NPL,2015,Male,2.14
NPL,2016,Both,1.35
NPL,2016,Female,0.48
NPL,2016,Male,2.37
NPL,2017,Both,1.34
NPL,2017,Female,0.47
NPL,2017,Male,2.36
NPL,2018,Both,1.36
NPL,2018,Female,0.48
NPL,2018,Male,2.4
NPL,2019,Both,1.36
NPL,2019,Female,0.48
NPL,2019,Male,2.4
NPL,2020,Both,1.06
NPL,2020,Female,0.37
NPL,2020,Male,1.86
NLD,2000,Both,11.14
NLD,2000,Female,5.05
NLD,2000,Male,17.46
NLD,2001,Both,11.14
NLD,2001,Female,5.05
NLD,2001,Male,17.46
NLD,2002,Both,10.91
NLD,2002,Female,4.94
NLD,2002,Male,17.1
NLD,2003,Both,10.81
NLD,2003,Female,4.89
NLD,2003,Male,16.95
NLD,2004,Both,10.73
NLD,2004,Female,4.85
NLD,2004,Male,16.82
NLD,2005,Both,10.75
NLD,2005,Female,4.86
NLD,2005,Male,16.84
NLD,2006,Both,10.68
NLD,2006,Female,4.84
NLD,2006,Male,16.74
NLD,2007,Both,10.67
NLD,2007,Female,4.84
NLD,2007,Male,16.7
NLD,2008,Both,10.51
NLD,2008,Female,4.77
NLD,2008,Male,16.44
NLD,2009,Both,10.37
NLD,2009,Female,4.71
NLD,2009,Male,16.24
NLD,2010,Both,10.2
NLD,2010,Female,4.62
NLD,2010,Male,15.96
NLD,2011,Both,10.17
NLD,2011,Female,4.61
NLD,2011,Male,15.92
NLD,2012,Both,9.99
NLD,2012,Female,4.53
NLD,2012,Male,15.64
NLD,2013,Both,9.77
NLD,2013,Female,4.43
NLD,2013,Male,15.29
NLD,2014,Both,9.5
NLD,2014,Female,4.3
NLD,2014,Male,14.85
NLD,2015,Both,9.38
NLD,2015,Female,4.25
NLD,2015,Male,14.67
NLD,2016,Both,9.33
NLD,2016,Female,4.23
NLD,2016,Male,14.58
NLD,2017,Both,9.34
NLD,2017,Female,4.24
NLD,2017,Male,14.58
NLD,2018,Both,9.3
NLD,2018,Female,4.23
NLD,2018,Male,14.51
NLD,2019,Both,9.3
NLD,2019,Female,4.23
NLD,2019,Male,14.51
NLD,2020,Both,8.71
NLD,2020,Female,3.95
NLD,2020,Male,13.59
NZL,2000,Both,9.77
NZL,2000,Female,4.6
NZL,2000,Male,15.28
NZL,2001,Both,9.77
NZL,2001,Female,4.6
NZL,2001,Male,15.28
NZL,2002,Both,9.8
NZL,2002,Female,4.62
NZL,2002,Male,15.32
NZL,2003,Both,9.95
NZL,2003,Female,4.69
NZL,2003,Male,15.55
NZL,2004,Both,10.02
NZL,2004,Female,4.73
NZL,2004,Male,15.66
NZL,2005,Both,10.15
NZL,2005,Female,4.8
NZL,2005,Male,15.87
NZL,2006,Both,10.15
NZL,2006,Female,4.8
NZL,2006,Male,15.87
NZL,2007,Both,10.2
NZL,2007,Female,4.83
NZL,2007,Male,15.94
NZL,2008,Both,10.15
NZL,2008,Female,4.81
NZL,2008,Male,15.88
NZL,2009,Both,10.29
NZL,2009,Female,4.87
NZL,2009,Male,16.1
NZL,2010,Both,10.28
NZL,2010,Female,4.87
NZL,2010,Male,16.07
NZL,2011,Both,10.25
NZL,2011,Female,4.85
NZL,2011,Male,16.03
NZL,2012,Both,10.07
NZL,2012,Female,4.77
NZL,2012,Male,15.75
NZL,2013,Both,9.91
NZL,2013,Female,4.69
NZL,2013,Male,15.48
NZL,2014,Both,9.74
NZL,2014,Female,4.61
NZL,2014,Male,15.2
NZL,2015,Both,9.69
NZL,2015,Female,4.58
NZL,2015,Male,15.12
NZL,2016,Both,9.71
NZL,2016,Female,4.58
NZL,2016,Male,15.12
NZL,2017,Both,9.85
NZL,2017,Female,4.64
NZL,2017,Male,15.32
NZL,2018,Both,9.89
NZL,2018,Female,4.66
NZL,2018,Male,15.36
NZL,2019,Both,9.89
NZL,2019,Female,4.66
NZL,2019,Male,15.36
NZL,2020,Both,10.02
NZL,2020,Female,4.7
NZL,2020,Male,15.53
NIC,2000,Both,3.93
NIC,2000,Female,1.58
NIC,2000,Male,6.42
NIC,2001,Both,3.93
NIC,2001,Female,1.58
NIC,2001,Male,6.42
NIC,2002,Both,3.98
NIC,2002,Female,1.6
NIC,2002,Male,6.51
NIC,2003,Both,4.08
NIC,2003,Female,1.63
NIC,2003,Male,6.67
NIC,2004,Both,4.14
NIC,2004,Female,1.66
NIC,2004,Male,6.77
NIC,2005,Both,4.11
NIC,2005,Female,1.65
NIC,2005,Male,6.72
NIC,2006,Both,4.12
NIC,2006,Female,1.65
NIC,2006,Male,6.73
NIC,2007,Both,4.09
NIC,2007,Female,1.64
NIC,2007,Male,6.69
NIC,2008,Both,3.98
NIC,2008,Female,1.59
NIC,2008,Male,6.51
NIC,2009,Both,3.83
NIC,2009,Female,1.52
NIC,2009,Male,6.27
NIC,2010,Both,3.75
NIC,2010,Female,1.49
NIC,2010,Male,6.14
NIC,2011,Both,3.85
NIC,2011,Female,1.53
NIC,2011,Male,6.3
NIC,2012,Both,3.92
NIC,2012,Female,1.56
NIC,2012,Male,6.42
NIC,2013,Both,3.99
NIC,2013,Female,1.58
NIC,2013,Male,6.53
NIC,2014,Both,4.03
NIC,2014,Female,1.6
NIC,2014,Male,6.6
NIC,2015,Both,4.11
NIC,2015,Female,1.63
NIC,2015,Male,6.74
NIC,2016,Both,4.23
NIC,2016,Female,1.67
NIC,2016,Male,6.93
NIC,2017,Both,4.24
NIC,2017,Female,1.68
NIC,2017,Male,6.96
NIC,2018,Both,4.17
NIC,2018,Female,1.64
NIC,2018,Male,6.84
NIC,2019,Both,4.17
NIC,2019,Female,1.64
NIC,2019,Male,6.84
NIC,2020,Both,3.67
NIC,2020,Female,1.43
NIC,2020,Male,6.05
NER,2000,Both,0.14
NER,2000,Female,0.036
NER,2000,Male,0.24
NER,2001,Both,0.14
NER,2001,Female,0.036
NER,2001,Male,0.24
NER,2002,Both,0.14
NER,2002,Female,0.037
NER,2002,Male,0.24
NER,2003,Both,0.14
NER,2003,Female,0.036
NER,2003,Male,0.24
NER,2004,Both,0.14
NER,2004,Female,0.035
NER,2004,Male,0.23
NER,2005,Both,0.14
NER,2005,Female,0.036
NER,2005,Male,0.24
NER,2006,Both,0.14
NER,2006,Female,0.036
NER,2006,Male,0.24
NER,2007,Both,0.15
NER,2007,Female,0.038
NER,2007,Male,0.26
NER,2008,Both,0.15
NER,2008,Female,0.038
NER,2008,Male,0.25
NER,2009,Both,0.16
NER,2009,Female,0.041
NER,2009,Male,0.27
NER,2010,Both,0.17
NER,2010,Female,0.043
NER,2010,Male,0.29
NER,2011,Both,0.18
NER,2011,Female,0.045
NER,2011,Male,0.3
NER,2012,Both,0.18
NER,2012,Female,0.046
NER,2012,Male,0.3
NER,2013,Both,0.18
NER,2013,Female,0.046
NER,2013,Male,0.31
NER,2014,Both,0.18
NER,2014,Female,0.046
NER,2014,Male,0.31
NER,2015,Both,0.18
NER,2015,Female,0.047
NER,2015,Male,0.31
NER,2016,Both,0.17
NER,2016,Female,0.045
NER,2016,Male,0.3
NER,2017,Both,0.15
NER,2017,Female,0.04
NER,2017,Male,0.26
NER,2018,Both,0.13
NER,2018,Female,0.034
NER,2018,Male,0.23
NER,2019,Both,0.13
NER,2019,Female,0.034
NER,2019,Male,0.23
NER,2020,Both,0.13
NER,2020,Female,0.033
NER,2020,Male,0.22
NGA,2000,Both,7.93
NGA,2000,Female,2.74
NGA,2000,Male,13.13
NGA,2001,Both,7.93
NGA,2001,Female,2.74
NGA,2001,Male,13.13
NGA,2002,Both,7.9
NGA,2002,Female,2.73
NGA,2002,Male,13.07
NGA,2003,Both,7.92
NGA,2003,Female,2.74
NGA,2003,Male,13.1
NGA,2004,Both,7.94
NGA,2004,Female,2.74
NGA,2004,Male,13.13
NGA,2005,Both,7.91
NGA,2005,Female,2.73
NGA,2005,Male,13.08
NGA,2006,Both,7.85
NGA,2006,Female,2.71
NGA,2006,Male,12.98
NGA,2007,Both,7.75
NGA,2007,Female,2.67
NGA,2007,Male,12.83
NGA,2008,Both,7.63
NGA,2008,Female,2.63
NGA,2008,Male,12.62
NGA,2009,Both,6.19
NGA,2009,Female,2.11
NGA,2009,Male,10.27
NGA,2010,Both,5.06
NGA,2010,Female,1.69
NGA,2010,Male,8.42
NGA,2011,Both,3.98
NGA,2011,Female,1.3
NGA,2011,Male,6.66
NGA,2012,Both,4.28
NGA,2012,Female,1.4
NGA,2012,Male,7.14
NGA,2013,Both,4.33
NGA,2013,Female,1.42
NGA,2013,Male,7.22
NGA,2014,Both,4.39
NGA,2014,Female,1.43
NGA,2014,Male,7.32
NGA,2015,Both,4.39
NGA,2015,Female,1.43
NGA,2015,Male,7.32
NGA,2016,Both,4.35
NGA,2016,Female,1.42
NGA,2016,Male,7.25
NGA,2017,Both,4.29
NGA,2017,Female,1.39
NGA,2017,Male,7.15
NGA,2018,Both,4.21
NGA,2018,Female,1.37
NGA,2018,Male,7.02
NGA,2019,Both,4.21
NGA,2019,Female,1.37
NGA,2019,Male,7.02
NGA,2020,Both,3.78
NGA,2020,Female,1.21
NGA,2020,Male,6.31
NIU,2000,Both,7.71
NIU,2000,Female,2.7
NIU,2000,Male,12.52
NIU,2001,Both,7.71
NIU,2001,Female,2.7
NIU,2001,Male,12.52
NIU,2002,Both,7.85
NIU,2002,Female,2.75
NIU,2002,Male,12.78
NIU,2003,Both,7.43
NIU,2003,Female,2.58
NIU,2003,Male,12.16
NIU,2004,Both,7.73
NIU,2004,Female,2.69
NIU,2004,Male,12.68
NIU,2005,Both,7.26
NIU,2005,Female,2.52
NIU,2005,Male,11.94
NIU,2006,Both,6.2
NIU,2006,Female,2.12
NIU,2006,Male,10.23
NIU,2007,Both,7.21
NIU,2007,Female,2.5
NIU,2007,Male,11.82
NIU,2008,Both,7.18
NIU,2008,Female,2.48
NIU,2008,Male,11.74
NIU,2009,Both,7.3
NIU,2009,Female,2.51
NIU,2009,Male,11.9
NIU,2010,Both,6.73
NIU,2010,Female,2.28
NIU,2010,Male,10.99
NIU,2011,Both,7.68
NIU,2011,Female,2.61
NIU,2011,Male,12.54
NIU,2012,Both,8.82
NIU,2012,Female,3.01
NIU,2012,Male,14.4
NIU,2013,Both,9.14
NIU,2013,Female,3.12
NIU,2013,Male,14.99
NIU,2014,Both,8.89
NIU,2014,Female,3.0
NIU,2014,Male,14.66
NIU,2015,Both,9.08
NIU,2015,Female,3.05
NIU,2015,Male,15.09
NIU,2016,Both,9.29
NIU,2016,Female,3.12
NIU,2016,Male,15.58
NIU,2017,Both,9.39
NIU,2017,Female,3.15
NIU,2017,Male,15.86
NIU,2018,Both,9.35
NIU,2018,Female,3.16
NIU,2018,Male,15.97
NIU,2019,Both,9.35
NIU,2019,Female,3.16
NIU,2019,Male,15.97
NIU,2020,Both,8.96
NIU,2020,Female,3.1
NIU,2020,Male,15.71
MKD,2000,Both,4.46
MKD,2000,Female,1.66
MKD,2000,Male,7.28
MKD,2001,Both,4.46
MKD,2001,Female,1.66
MKD,2001,Male,7.28
MKD,2002,Both,4.73
MKD,2002,Female,1.76
MKD,2002,Male,7.73
MKD,2003,Both,4.94
MKD,2003,Female,1.84
MKD,2003,Male,8.09
MKD,2004,Both,5.01
MKD,2004,Female,1.86
MKD,2004,Male,8.21
MKD,2005,Both,4.76
MKD,2005,Female,1.75
MKD,2005,Male,7.81
MKD,2006,Both,4.59
MKD,2006,Female,1.68
MKD,2006,Male,7.54
MKD,2007,Both,4.51
MKD,2007,Female,1.64
MKD,2007,Male,7.42
MKD,2008,Both,4.46
MKD,2008,Female,1.62
MKD,2008,Male,7.35
MKD,2009,Both,4.43
MKD,2009,Female,1.6
MKD,2009,Male,7.3
MKD,2010,Both,4.32
MKD,2010,Female,1.55
MKD,2010,Male,7.14
MKD,2011,Both,4.34
MKD,2011,Female,1.55
MKD,2011,Male,7.17
MKD,2012,Both,4.34
MKD,2012,Female,1.55
MKD,2012,Male,7.17
MKD,2013,Both,4.32
MKD,2013,Female,1.54
MKD,2013,Male,7.16
MKD,2014,Both,4.31
MKD,2014,Female,1.53
MKD,2014,Male,7.15
MKD,2015,Both,4.3
MKD,2015,Female,1.52
MKD,2015,Male,7.13
MKD,2016,Both,4.36
MKD,2016,Female,1.54
MKD,2016,Male,7.22
MKD,2017,Both,4.48
MKD,2017,Female,1.58
MKD,2017,Male,7.43
MKD,2018,Both,4.62
MKD,2018,Female,1.63
MKD,2018,Male,7.66
MKD,2019,Both,4.62
MKD,2019,Female,1.63
MKD,2019,Male,7.66
MKD,2020,Both,4.36
MKD,2020,Female,1.52
MKD,2020,Male,7.25
NOR,2000,Both,6.63
NOR,2000,Female,2.98
NOR,2000,Male,10.42
NOR,2001,Both,6.63
NOR,2001,Female,2.98
NOR,2001,Male,10.42
NOR,2002,Both,6.76
NOR,2002,Female,3.04
NOR,2002,Male,10.61
NOR,2003,Both,7.0
NOR,2003,Female,3.16
NOR,2003,Male,10.99
NOR,2004,Both,7.15
NOR,2004,Female,3.23
NOR,2004,Male,11.2
NOR,2005,Both,7.27
NOR,2005,Female,3.3
NOR,2005,Male,11.36
NOR,2006,Both,7.37
NOR,2006,Female,3.36
NOR,2006,Male,11.5
NOR,2007,Both,7.48
NOR,2007,Female,3.41
NOR,2007,Male,11.64
NOR,2008,Both,7.55
NOR,2008,Female,3.44
NOR,2008,Male,11.73
NOR,2009,Both,7.54
NOR,2009,Female,3.44
NOR,2009,Male,11.7
NOR,2010,Both,7.43
NOR,2010,Female,3.39
NOR,2010,Male,11.52
NOR,2011,Both,7.25
NOR,2011,Female,3.31
NOR,2011,Male,11.22
NOR,2012,Both,7.1
NOR,2012,Female,3.24
NOR,2012,Male,10.97
NOR,2013,Both,6.96
NOR,2013,Female,3.17
NOR,2013,Male,10.74
NOR,2014,Both,6.88
NOR,2014,Female,3.13
NOR,2014,Male,10.62
NOR,2015,Both,6.83
NOR,2015,Female,3.1
NOR,2015,Male,10.54
NOR,2016,Both,6.81
NOR,2016,Female,3.09
NOR,2016,Male,10.51
NOR,2017,Both,6.81
NOR,2017,Female,3.09
NOR,2017,Male,10.51
NOR,2018,Both,6.8
NOR,2018,Female,3.09
NOR,2018,Male,10.49
NOR,2019,Both,6.8
NOR,2019,Female,3.09
NOR,2019,Male,10.49
NOR,2020,Both,7.38
NOR,2020,Female,3.35
NOR,2020,Male,11.38
OMN,2000,Both,0.82
OMN,2000,Female,0.19
OMN,2000,Male,1.23
OMN,2001,Both,0.82
OMN,2001,Female,0.19
OMN,2001,Male,1.23
OMN,2002,Both,0.89
OMN,2002,Female,0.2
OMN,2002,Male,1.35
OMN,2003,Both,0.98
OMN,2003,Female,0.22
OMN,2003,Male,1.48
OMN,2004,Both,1.04
OMN,2004,Female,0.24
OMN,2004,Male,1.59
OMN,2005,Both,1.04
OMN,2005,Female,0.24
OMN,2005,Male,1.58
OMN,2006,Both,1.0
OMN,2006,Female,0.23
OMN,2006,Male,1.5
OMN,2007,Both,0.93
