AreaCode,Year,Sex,LitresPerCapita
BLR,2017,Female,7.83
BLR,2017,Male,22.76
BLR,2017,Total,15.5
BLR,2018,Female,7.98
BLR,2018,Male,23.3
BLR,2018,Total,15.84
BLR,2019,Female,7.98
BLR,2019,Male,23.3
BLR,2019,Total,15.84
BLR,2020,Female,8.44
BLR,2020,Male,24.79
BLR,2020,Total,16.79
BEL,2000,Female,7.33
BEL,2000,Male,21.23
BEL,2000,Total,14.73
BEL,2001,Female,7.33
BEL,2001,Male,21.23
BEL,2001,Total,14.73
BEL,2002,Female,7.31
BEL,2002,Male,21.18
BEL,2002,Total,14.7
BEL,2003,Female,7.31
BEL,2003,Male,21.19
BEL,2003,Total,14.7
BEL,2004,Female,7.25
BEL,2004,Male,21.0
BEL,2004,Total,14.57
BEL,2005,Female,7.21
BEL,2005,Male,20.9
BEL,2005,Total,14.5
BEL,2006,Female,7.15
BEL,2006,Male,20.72
BEL,2006,Total,14.38
BEL,2007,Female,7.23
BEL,2007,Male,20.95
BEL,2007,Total,14.53
BEL,2008,Female,7.23
BEL,2008,Male,20.97
BEL,2008,Total,14.54
BEL,2009,Female,7.31
BEL,2009,Male,21.21
BEL,2009,Total,14.7
BEL,2010,Female,7.23
BEL,2010,Male,20.97
BEL,2010,Total,14.54
BEL,2011,Female,7.21
BEL,2011,Male,20.93
BEL,2011,Total,14.51
BEL,2012,Female,7.22
BEL,2012,Male,20.94
BEL,2012,Total,14.52
BEL,2013,Female,7.29
BEL,2013,Male,21.16
BEL,2013,Total,14.67
BEL,2014,Female,7.33
BEL,2014,Male,21.29
BEL,2014,Total,14.76
BEL,2015,Female,7.14
BEL,2015,Male,20.72
BEL,2015,Total,14.38
BEL,2016,Female,6.88
BEL,2016,Male,19.94
BEL,2016,Total,13.85
BEL,2017,Female,6.65
BEL,2017,Male,19.22
BEL,2017,Total,13.37
BEL,2018,Female,6.58
BEL,2018,Male,19.02
BEL,2018,Total,13.23
BEL,2019,Female,6.58
BEL,2019,Male,19.02
BEL,2019,Total,13.23
BEL,2020,Female,6.11
BEL,2020,Male,17.58
BEL,2020,Total,12.28
BLZ,2000,Female,5.04
BLZ,2000,Male,12.86
BLZ,2000,Total,9.73
BLZ,2001,Female,5.04
BLZ,2001,Male,12.86
BLZ,2001,Total,9.73
BLZ,2002,Female,5.35
BLZ,2002,Male,13.73
BLZ,2002,Total,10.35
BLZ,2003,Female,5.66
BLZ,2003,Male,14.56
BLZ,2003,Total,10.95
BLZ,2004,Female,5.98
BLZ,2004,Male,15.44
BLZ,2004,Total,11.58
BLZ,2005,Female,6.04
BLZ,2005,Male,15.6
BLZ,2005,Total,11.69
BLZ,2006,Female,6.25
BLZ,2006,Male,16.19
BLZ,2006,Total,12.1
BLZ,2007,Female,6.41
BLZ,2007,Male,16.66
BLZ,2007,Total,12.44
BLZ,2008,Female,6.45
BLZ,2008,Male,16.77
BLZ,2008,Total,12.5
BLZ,2009,Female,6.32
BLZ,2009,Male,16.44
BLZ,2009,Total,12.26
BLZ,2010,Female,6.17
BLZ,2010,Male,16.03
BLZ,2010,Total,11.97
BLZ,2011,Female,6.15
BLZ,2011,Male,15.98
BLZ,2011,Total,11.93
BLZ,2012,Female,6.17
BLZ,2012,Male,16.04
BLZ,2012,Total,11.98
BLZ,2013,Female,6.25
BLZ,2013,Male,16.28
BLZ,2013,Total,12.16
BLZ,2014,Female,6.32
BLZ,2014,Male,16.47
BLZ,2014,Total,12.3
BLZ,2015,Female,6.28
BLZ,2015,Male,16.39
BLZ,2015,Total,12.25
BLZ,2016,Female,6.13
BLZ,2016,Male,15.97
BLZ,2016,Total,11.95
BLZ,2017,Female,5.93
BLZ,2017,Male,15.46
BLZ,2017,Total,11.58
BLZ,2018,Female,5.76
BLZ,2018,Male,14.99
BLZ,2018,Total,11.24
BLZ,2019,Female,5.76
BLZ,2019,Male,14.99
BLZ,2019,Total,11.24
BLZ,2020,Female,4.02
BLZ,2020,Male,10.34
BLZ,2020,Total,7.85
BEN,2000,Female,3.83
BEN,2000,Male,9.64
BEN,2000,Total,7.49
BEN,2001,Female,3.83
BEN,2001,Male,9.64
BEN,2001,Total,7.49
BEN,2002,Female,3.89
BEN,2002,Male,9.8
BEN,2002,Total,7.62
BEN,2003,Female,3.86
BEN,2003,Male,9.71
BEN,2003,Total,7.55
BEN,2004,Female,3.83
BEN,2004,Male,9.65
BEN,2004,Total,7.51
BEN,2005,Female,3.68
BEN,2005,Male,9.26
BEN,2005,Total,7.21
BEN,2006,Female,3.57
BEN,2006,Male,8.98
BEN,2006,Total,7.0
BEN,2007,Female,3.72
BEN,2007,Male,9.35
BEN,2007,Total,7.29
BEN,2008,Female,3.84
BEN,2008,Male,9.68
BEN,2008,Total,7.54
BEN,2009,Female,5.9
BEN,2009,Male,15.14
BEN,2009,Total,11.59
BEN,2010,Female,7.77
BEN,2010,Male,20.16
BEN,2010,Total,15.3
BEN,2011,Female,9.67
BEN,2011,Male,25.27
BEN,2011,Total,19.07
BEN,2012,Female,9.79
BEN,2012,Male,25.61
BEN,2012,Total,19.32
BEN,2013,Female,9.66
BEN,2013,Male,25.25
BEN,2013,Total,19.08
BEN,2014,Female,9.47
BEN,2014,Male,24.73
BEN,2014,Total,18.71
BEN,2015,Female,9.19
BEN,2015,Male,23.94
BEN,2015,Total,18.16
BEN,2016,Female,9.03
BEN,2016,Male,23.49
BEN,2016,Total,17.84
BEN,2017,Female,9.16
BEN,2017,Male,23.87
BEN,2017,Total,18.12
BEN,2018,Female,9.34
BEN,2018,Male,24.4
BEN,2018,Total,18.5
BEN,2019,Female,9.34
BEN,2019,Male,24.4
BEN,2019,Total,18.5
BEN,2020,Female,9.69
BEN,2020,Male,25.41
BEN,2020,Total,19.24
BTN,2000,Female,4.38
BTN,2000,Male,11.19
BTN,2000,Total,8.95
BTN,2001,Female,4.38
BTN,2001,Male,11.19
BTN,2001,Total,8.95
BTN,2002,Female,3.24
BTN,2002,Male,8.24
BTN,2002,Total,6.64
BTN,2003,Female,2.82
BTN,2003,Male,7.13
BTN,2003,Total,5.79
BTN,2004,Female,3.41
BTN,2004,Male,8.64
BTN,2004,Total,7.02
BTN,2005,Female,3.05
BTN,2005,Male,7.71
BTN,2005,Total,6.27
BTN,2006,Female,1.93
BTN,2006,Male,4.87
BTN,2006,Total,3.97
BTN,2007,Female,1.09
BTN,2007,Male,2.74
BTN,2007,Total,2.24
BTN,2008,Female,0.87
BTN,2008,Male,2.18
BTN,2008,Total,1.79
BTN,2009,Female,0.98
BTN,2009,Male,2.47
BTN,2009,Total,2.02
BTN,2010,Female,1.11
BTN,2010,Male,2.8
BTN,2010,Total,2.29
BTN,2011,Female,1.34
BTN,2011,Male,3.37
BTN,2011,Total,2.75
BTN,2012,Female,1.43
BTN,2012,Male,3.6
BTN,2012,Total,2.94
BTN,2013,Female,1.34
BTN,2013,Male,3.38
BTN,2013,Total,2.76
BTN,2014,Female,0.9
BTN,2014,Male,2.27
BTN,2014,Total,1.85
BTN,2015,Female,0.52
BTN,2015,Male,1.31
BTN,2015,Total,1.07
BTN,2016,Female,0.29
BTN,2016,Male,0.74
BTN,2016,Total,0.61
BTN,2017,Female,0.32
BTN,2017,Male,0.82
BTN,2017,Total,0.67
BTN,2018,Female,0.32
BTN,2018,Male,0.81
BTN,2018,Total,0.66
BTN,2019,Female,0.32
BTN,2019,Male,0.81
BTN,2019,Total,0.66
BTN,2020,Female,0.29
BTN,2020,Male,0.75
BTN,2020,Total,0.61
BOL,2000,Female,2.73
BOL,2000,Male,7.06
BOL,2000,Total,5.17
BOL,2001,Female,2.73
BOL,2001,Male,7.06
BOL,2001,Total,5.17
BOL,2002,Female,2.71
BOL,2002,Male,7.02
BOL,2002,Total,5.15
BOL,2003,Female,2.84
BOL,2003,Male,7.35
BOL,2003,Total,5.38
BOL,2004,Female,3.0
BOL,2004,Male,7.8
BOL,2004,Total,5.7
BOL,2005,Female,3.25
BOL,2005,Male,8.45
BOL,2005,Total,6.17
BOL,2006,Female,3.47
BOL,2006,Male,9.04
BOL,2006,Total,6.59
BOL,2007,Female,3.71
BOL,2007,Male,9.68
BOL,2007,Total,7.05
BOL,2008,Female,3.89
BOL,2008,Male,10.16
BOL,2008,Total,7.39
BOL,2009,Female,3.93
BOL,2009,Male,10.28
BOL,2009,Total,7.47
BOL,2010,Female,3.87
BOL,2010,Male,10.13
BOL,2010,Total,7.37
BOL,2011,Female,3.77
BOL,2011,Male,9.85
BOL,2011,Total,7.16
BOL,2012,Female,3.71
BOL,2012,Male,9.7
BOL,2012,Total,7.06
BOL,2013,Female,3.66
BOL,2013,Male,9.59
BOL,2013,Total,6.97
BOL,2014,Female,3.63
BOL,2014,Male,9.49
BOL,2014,Total,6.9
BOL,2015,Female,3.59
BOL,2015,Male,9.4
BOL,2015,Total,6.83
BOL,2016,Female,3.54
BOL,2016,Male,9.29
BOL,2016,Total,6.75
BOL,2017,Female,3.48
BOL,2017,Male,9.14
BOL,2017,Total,6.64
BOL,2018,Female,3.41
BOL,2018,Male,8.96
BOL,2018,Total,6.51
BOL,2019,Female,3.41
BOL,2019,Male,8.96
BOL,2019,Total,6.51
BOL,2020,Female,3.03
BOL,2020,Male,7.94
BOL,2020,Total,5.77
BIH,2000,Female,6.08
BIH,2000,Male,16.18
BIH,2000,Total,12.39
BIH,2001,Female,6.08
BIH,2001,Male,16.18
BIH,2001,Total,12.39
BIH,2002,Female,6.21
BIH,2002,Male,16.54
BIH,2002,Total,12.66
BIH,2003,Female,6.28
BIH,2003,Male,16.76
BIH,2003,Total,12.82
BIH,2004,Female,6.46
BIH,2004,Male,17.27
BIH,2004,Total,13.2
BIH,2005,Female,6.63
BIH,2005,Male,17.77
BIH,2005,Total,13.56
BIH,2006,Female,6.85
BIH,2006,Male,18.43
BIH,2006,Total,14.04
BIH,2007,Female,6.96
BIH,2007,Male,18.78
BIH,2007,Total,14.29
BIH,2008,Female,6.91
BIH,2008,Male,18.68
BIH,2008,Total,14.22
BIH,2009,Female,6.73
BIH,2009,Male,18.22
BIH,2009,Total,13.88
BIH,2010,Female,6.61
BIH,2010,Male,17.91
BIH,2010,Total,13.66
BIH,2011,Female,6.64
BIH,2011,Male,18.01
BIH,2011,Total,13.73
BIH,2012,Female,6.67
BIH,2012,Male,18.11
BIH,2012,Total,13.81
BIH,2013,Female,6.65
BIH,2013,Male,18.1
BIH,2013,Total,13.8
BIH,2014,Female,6.66
BIH,2014,Male,18.15
BIH,2014,Total,13.84
BIH,2015,Female,6.74
BIH,2015,Male,18.39
BIH,2015,Total,14.02
BIH,2016,Female,6.87
BIH,2016,Male,18.79
BIH,2016,Total,14.32
BIH,2017,Female,6.98
BIH,2017,Male,19.15
BIH,2017,Total,14.59
BIH,2018,Female,7.0
BIH,2018,Male,19.22
BIH,2018,Total,14.64
BIH,2019,Female,7.0
BIH,2019,Male,19.22
BIH,2019,Total,14.64
BIH,2020,Female,6.58
BIH,2020,Male,18.03
BIH,2020,Total,13.79
BWA,2000,Female,12.45
BWA,2000,Male,32.36
BWA,2000,Total,24.95
BWA,2001,Female,12.45
BWA,2001,Male,32.36
BWA,2001,Total,24.95
BWA,2002,Female,12.5
BWA,2002,Male,32.51
BWA,2002,Total,25.07
BWA,2003,Female,12.38
BWA,2003,Male,32.18
BWA,2003,Total,24.84
BWA,2004,Female,12.26
BWA,2004,Male,31.86
BWA,2004,Total,24.62
BWA,2005,Female,12.64
BWA,2005,Male,32.92
BWA,2005,Total,25.4
BWA,2006,Female,13.0
BWA,2006,Male,33.94
BWA,2006,Total,26.14
BWA,2007,Female,13.18
BWA,2007,Male,34.5
BWA,2007,Total,26.56
BWA,2008,Female,12.44
BWA,2008,Male,32.5
BWA,2008,Total,25.1
BWA,2009,Female,12.2
BWA,2009,Male,31.89
BWA,2009,Total,24.67
BWA,2010,Female,12.11
BWA,2010,Male,31.71
BWA,2010,Total,24.55
BWA,2011,Female,12.43
BWA,2011,Male,32.63
BWA,2011,Total,25.23
BWA,2012,Female,12.04
BWA,2012,Male,31.64
BWA,2012,Total,24.49
BWA,2013,Female,11.52
BWA,2013,Male,30.25
BWA,2013,Total,23.46
BWA,2014,Female,11.29
BWA,2014,Male,29.66
BWA,2014,Total,23.02
BWA,2015,Female,11.26
BWA,2015,Male,29.64
BWA,2015,Total,23.0
BWA,2016,Female,11.43
BWA,2016,Male,30.21
BWA,2016,Total,23.42
BWA,2017,Female,11.64
BWA,2017,Male,30.86
BWA,2017,Total,23.89
BWA,2018,Female,12.11
BWA,2018,Male,32.27
BWA,2018,Total,24.93
BWA,2019,Female,12.11
BWA,2019,Male,32.27
BWA,2019,Total,24.93
BWA,2020,Female,11.28
BWA,2020,Male,30.04
BWA,2020,Total,23.33
BRA,2000,Female,8.33
BRA,2000,Male,22.15
BRA,2000,Total,16.22
BRA,2001,Female,8.33
BRA,2001,Male,22.15
BRA,2001,Total,16.22
BRA,2002,Female,8.11
BRA,2002,Male,21.62
BRA,2002,Total,15.81
BRA,2003,Female,7.85
BRA,2003,Male,21.02
BRA,2003,Total,15.33
BRA,2004,Female,7.68
BRA,2004,Male,20.64
BRA,2004,Total,15.03
BRA,2005,Female,7.39
BRA,2005,Male,20.03
BRA,2005,Total,14.51
BRA,2006,Female,7.34
BRA,2006,Male,19.98
BRA,2006,Total,14.45
BRA,2007,Female,7.31
BRA,2007,Male,19.95
BRA,2007,Total,14.4
BRA,2008,Female,7.44
BRA,2008,Male,20.29
BRA,2008,Total,14.67
BRA,2009,Female,7.49
BRA,2009,Male,20.49
BRA,2009,Total,14.79
BRA,2010,Female,7.49
BRA,2010,Male,20.55
BRA,2010,Total,14.81
BRA,2011,Female,7.52
BRA,2011,Male,20.68
BRA,2011,Total,14.9
BRA,2012,Female,7.46
BRA,2012,Male,20.49
BRA,2012,Total,14.78
BRA,2013,Female,7.48
BRA,2013,Male,20.52
BRA,2013,Total,14.82
BRA,2014,Female,7.39
BRA,2014,Male,20.26
BRA,2014,Total,14.65
BRA,2015,Female,7.24
BRA,2015,Male,19.89
BRA,2015,Total,14.37
BRA,2016,Female,7.06
BRA,2016,Male,19.43
BRA,2016,Total,14.04
BRA,2017,Female,6.81
BRA,2017,Male,18.82
BRA,2017,Total,13.58
BRA,2018,Female,6.67
BRA,2018,Male,18.48
BRA,2018,Total,13.31
BRA,2019,Female,6.67
BRA,2019,Male,18.48
BRA,2019,Total,13.31
BRA,2020,Female,6.61
BRA,2020,Male,18.44
BRA,2020,Total,13.27
BRN,2000,Female,0.29
BRN,2000,Male,0.74
BRN,2000,Total,0.59
BRN,2001,Female,0.29
BRN,2001,Male,0.74
BRN,2001,Total,0.59
BRN,2002,Female,0.21
BRN,2002,Male,0.53
BRN,2002,Total,0.42
BRN,2003,Female,0.099
BRN,2003,Male,0.25
BRN,2003,Total,0.2
BRN,2004,Female,0.095
BRN,2004,Male,0.24
BRN,2004,Total,0.19
BRN,2005,Female,0.23
BRN,2005,Male,0.59
BRN,2005,Total,0.46
BRN,2006,Female,0.42
BRN,2006,Male,1.07
BRN,2006,Total,0.85
BRN,2007,Female,0.56
BRN,2007,Male,1.41
BRN,2007,Total,1.11
BRN,2008,Female,0.46
BRN,2008,Male,1.16
BRN,2008,Total,0.92
BRN,2009,Female,0.31
BRN,2009,Male,0.78
BRN,2009,Total,0.61
BRN,2010,Female,0.36
BRN,2010,Male,0.92
BRN,2010,Total,0.73
BRN,2011,Female,0.53
BRN,2011,Male,1.36
BRN,2011,Total,1.07
BRN,2012,Female,0.65
BRN,2012,Male,1.65
BRN,2012,Total,1.29
BRN,2013,Female,0.59
BRN,2013,Male,1.5
BRN,2013,Total,1.18
BRN,2014,Female,0.54
BRN,2014,Male,1.38
BRN,2014,Total,1.09
BRN,2015,Female,0.56
BRN,2015,Male,1.44
BRN,2015,Total,1.14
BRN,2016,Female,0.58
BRN,2016,Male,1.5
BRN,2016,Total,1.19
BRN,2017,Female,0.58
BRN,2017,Male,1.5
BRN,2017,Total,1.19
BRN,2018,Female,0.57
BRN,2018,Male,1.48
BRN,2018,Total,1.17
BRN,2019,Female,0.57
BRN,2019,Male,1.48
BRN,2019,Total,1.17
BRN,2020,Female,0.69
BRN,2020,Male,1.79
BRN,2020,Total,1.42
BGR,2000,Female,8.78
BGR,2000,Male,24.95
BGR,2000,Total,17.74
BGR,2001,Female,8.78
BGR,2001,Male,24.95
BGR,2001,Total,17.74
BGR,2002,Female,8.89
BGR,2002,Male,25.32
BGR,2002,Total,17.99
BGR,2003,Female,8.71
BGR,2003,Male,24.82
BGR,2003,Total,17.64
BGR,2004,Female,8.51
BGR,2004,Male,24.21
BGR,2004,Total,17.23
BGR,2005,Female,8.27
BGR,2005,Male,23.53
BGR,2005,Total,16.76
BGR,2006,Female,8.25
BGR,2006,Male,23.49
BGR,2006,Total,16.73
BGR,2007,Female,8.32
BGR,2007,Male,23.77
BGR,2007,Total,16.91
BGR,2008,Female,8.35
BGR,2008,Male,23.93
BGR,2008,Total,17.02
BGR,2009,Female,8.23
BGR,2009,Male,23.58
BGR,2009,Total,16.78
BGR,2010,Female,8.1
BGR,2010,Male,23.23
BGR,2010,Total,16.54
BGR,2011,Female,8.19
BGR,2011,Male,23.59
BGR,2011,Total,16.78
BGR,2012,Female,8.26
BGR,2012,Male,23.88
BGR,2012,Total,16.98
BGR,2013,Female,8.32
BGR,2013,Male,24.12
BGR,2013,Total,17.14
BGR,2014,Female,8.32
BGR,2014,Male,24.17
BGR,2014,Total,17.16
BGR,2015,Female,8.45
BGR,2015,Male,24.65
BGR,2015,Total,17.48
BGR,2016,Female,8.55
BGR,2016,Male,25.03
BGR,2016,Total,17.73
BGR,2017,Female,8.65
BGR,2017,Male,25.4
BGR,2017,Total,17.96
BGR,2018,Female,8.68
BGR,2018,Male,25.52
BGR,2018,Total,18.03
BGR,2019,Female,8.68
BGR,2019,Male,25.52
BGR,2019,Total,18.03
BGR,2020,Female,8.5
BGR,2020,Male,24.99
BGR,2020,Total,17.67
BFA,2000,Female,14.04
BFA,2000,Male,36.7
BFA,2000,Total,28.48
BFA,2001,Female,14.04
BFA,2001,Male,36.7
BFA,2001,Total,28.48
BFA,2002,Female,14.44
BFA,2002,Male,37.79
BFA,2002,Total,29.33
BFA,2003,Female,14.43
BFA,2003,Male,37.77
BFA,2003,Total,29.35
BFA,2004,Female,14.56
BFA,2004,Male,38.14
BFA,2004,Total,29.66
BFA,2005,Female,14.6
BFA,2005,Male,38.24
BFA,2005,Total,29.77
BFA,2006,Female,14.61
BFA,2006,Male,38.29
BFA,2006,Total,29.83
BFA,2007,Female,14.47
BFA,2007,Male,37.91
BFA,2007,Total,29.58
BFA,2008,Female,14.41
BFA,2008,Male,37.76
BFA,2008,Total,29.48
BFA,2009,Female,14.38
BFA,2009,Male,37.69
BFA,2009,Total,29.45
BFA,2010,Female,14.34
BFA,2010,Male,37.6
BFA,2010,Total,29.38
BFA,2011,Female,14.37
BFA,2011,Male,37.7
BFA,2011,Total,29.47
BFA,2012,Female,14.38
BFA,2012,Male,37.75
BFA,2012,Total,29.51
BFA,2013,Female,14.87
BFA,2013,Male,39.19
BFA,2013,Total,30.57
BFA,2014,Female,15.31
BFA,2014,Male,40.46
BFA,2014,Total,31.51
BFA,2015,Female,15.77
BFA,2015,Male,41.8
BFA,2015,Total,32.51
BFA,2016,Female,15.8
BFA,2016,Male,41.93
BFA,2016,Total,32.61
BFA,2017,Female,15.81
BFA,2017,Male,41.99
BFA,2017,Total,32.66
BFA,2018,Female,15.85
BFA,2018,Male,42.12
BFA,2018,Total,32.76
BFA,2019,Female,15.85
BFA,2019,Male,42.12
BFA,2019,Total,32.76
BFA,2020,Female,17.12
BFA,2020,Male,45.92
BFA,2020,Total,35.54
BDI,2000,Female,9.57
BDI,2000,Male,24.49
BDI,2000,Total,18.47
BDI,2001,Female,9.57
BDI,2001,Male,24.49
BDI,2001,Total,18.47
BDI,2002,Female,9.23
BDI,2002,Male,23.54
BDI,2002,Total,17.8
BDI,2003,Female,8.98
BDI,2003,Male,22.85
BDI,2003,Total,17.32
BDI,2004,Female,8.69
BDI,2004,Male,22.06
BDI,2004,Total,16.75
BDI,2005,Female,8.49
BDI,2005,Male,21.52
BDI,2005,Total,16.38
BDI,2006,Female,8.46
BDI,2006,Male,21.45
BDI,2006,Total,16.33
BDI,2007,Female,8.42
BDI,2007,Male,21.34
BDI,2007,Total,16.26
BDI,2008,Female,8.33
BDI,2008,Male,21.13
BDI,2008,Total,16.11
BDI,2009,Female,8.21
BDI,2009,Male,20.84
BDI,2009,Total,15.91
BDI,2010,Female,8.05
BDI,2010,Male,20.44
BDI,2010,Total,15.62
BDI,2011,Female,7.03
BDI,2011,Male,17.82
BDI,2011,Total,13.67
BDI,2012,Female,6.43
BDI,2012,Male,16.27
BDI,2012,Total,12.53
BDI,2013,Female,5.81
BDI,2013,Male,14.65
BDI,2013,Total,11.33
BDI,2014,Female,6.09
BDI,2014,Male,15.4
BDI,2014,Total,11.9
BDI,2015,Female,5.9
BDI,2015,Male,14.96
BDI,2015,Total,11.56
BDI,2016,Female,5.9
BDI,2016,Male,14.97
BDI,2016,Total,11.57
BDI,2017,Female,5.86
BDI,2017,Male,14.91
BDI,2017,Total,11.52
BDI,2018,Female,5.84
BDI,2018,Male,14.88
BDI,2018,Total,11.5
BDI,2019,Female,5.84
BDI,2019,Male,14.88
BDI,2019,Total,11.5
BDI,2020,Female,5.9
BDI,2020,Male,15.06
BDI,2020,Total,11.63
CPV,2000,Female,4.96
CPV,2000,Male,12.43
CPV,2000,Total,9.21
CPV,2001,Female,4.96
CPV,2001,Male,12.43
CPV,2001,Total,9.21
CPV,2002,Female,5.0
CPV,2002,Male,12.56
CPV,2002,Total,9.33
CPV,2003,Female,5.07
CPV,2003,Male,12.78
CPV,2003,Total,9.5
CPV,2004,Female,5.05
CPV,2004,Male,12.76
CPV,2004,Total,9.51
CPV,2005,Female,5.21
CPV,2005,Male,13.22
CPV,2005,Total,9.86
CPV,2006,Female,5.39
CPV,2006,Male,13.76
CPV,2006,Total,10.26
CPV,2007,Female,5.36
CPV,2007,Male,13.69
CPV,2007,Total,10.22
CPV,2008,Female,5.22
CPV,2008,Male,13.36
CPV,2008,Total,9.99
CPV,2009,Female,5.19
CPV,2009,Male,13.31
CPV,2009,Total,9.96
CPV,2010,Female,5.42
CPV,2010,Male,13.96
CPV,2010,Total,10.44
CPV,2011,Female,5.53
CPV,2011,Male,14.28
CPV,2011,Total,10.67
CPV,2012,Female,5.32
CPV,2012,Male,13.75
CPV,2012,Total,10.28
CPV,2013,Female,5.22
CPV,2013,Male,13.49
CPV,2013,Total,10.09
CPV,2014,Female,5.23
CPV,2014,Male,13.53
CPV,2014,Total,10.12
CPV,2015,Female,5.42
CPV,2015,Male,14.08
CPV,2015,Total,10.51
CPV,2016,Female,5.59
CPV,2016,Male,14.59
CPV,2016,Total,10.87
CPV,2017,Female,5.66
CPV,2017,Male,14.83
CPV,2017,Total,11.03
CPV,2018,Female,5.64
CPV,2018,Male,14.82
CPV,2018,Total,11.02
CPV,2019,Female,5.64
CPV,2019,Male,14.82
CPV,2019,Total,11.02
CPV,2020,Female,5.42
CPV,2020,Male,14.28
CPV,2020,Total,10.64
KHM,2000,Female,2.52
KHM,2000,Male,6.37
KHM,2000,Total,4.88
KHM,2001,Female,2.52
KHM,2001,Male,6.37
KHM,2001,Total,4.88
KHM,2002,Female,2.76
KHM,2002,Male,6.98
KHM,2002,Total,5.35
KHM,2003,Female,3.05
KHM,2003,Male,7.71
KHM,2003,Total,5.9
KHM,2004,Female,3.37
KHM,2004,Male,8.55
KHM,2004,Total,6.53
KHM,2005,Female,3.66
KHM,2005,Male,9.28
KHM,2005,Total,7.09
KHM,2006,Female,3.97
KHM,2006,Male,10.09
KHM,2006,Total,7.7
KHM,2007,Female,4.13
KHM,2007,Male,10.53
KHM,2007,Total,8.02
KHM,2008,Female,4.29
KHM,2008,Male,10.95
KHM,2008,Total,8.34
KHM,2009,Female,4.81
KHM,2009,Male,12.34
KHM,2009,Total,9.37
KHM,2010,Female,5.4
KHM,2010,Male,13.94
KHM,2010,Total,10.54
KHM,2011,Female,5.99
KHM,2011,Male,15.55
KHM,2011,Total,11.72
KHM,2012,Female,6.26
KHM,2012,Male,16.3
KHM,2012,Total,12.26
KHM,2013,Female,6.51
KHM,2013,Male,17.02
KHM,2013,Total,12.78
KHM,2014,Female,6.82
KHM,2014,Male,17.9
KHM,2014,Total,13.41
KHM,2015,Female,7.17
KHM,2015,Male,18.94
KHM,2015,Total,14.15
KHM,2016,Female,7.55
KHM,2016,Male,20.07
KHM,2016,Total,14.95
KHM,2017,Female,7.91
KHM,2017,Male,21.15
KHM,2017,Total,15.7
KHM,2018,Female,8.14
KHM,2018,Male,21.86
KHM,2018,Total,16.2
KHM,2019,Female,8.14
KHM,2019,Male,21.86
KHM,2019,Total,16.2
KHM,2020,Female,6.8
KHM,2020,Male,18.11
KHM,2020,Total,13.55
CMR,2000,Female,10.93
CMR,2000,Male,28.81
CMR,2000,Total,21.47
CMR,2001,Female,10.93
CMR,2001,Male,28.81
CMR,2001,Total,21.47
CMR,2002,Female,11.13
CMR,2002,Male,29.39
CMR,2002,Total,21.87
CMR,2003,Female,11.16
CMR,2003,Male,29.48
CMR,2003,Total,21.93
CMR,2004,Female,11.21
CMR,2004,Male,29.63
CMR,2004,Total,22.03
CMR,2005,Female,11.31
CMR,2005,Male,29.9
CMR,2005,Total,22.21
CMR,2006,Female,11.42
CMR,2006,Male,30.26
CMR,2006,Total,22.46
CMR,2007,Female,11.54
CMR,2007,Male,30.61
CMR,2007,Total,22.7
CMR,2008,Female,11.65
CMR,2008,Male,30.95
CMR,2008,Total,22.93
CMR,2009,Female,11.77
CMR,2009,Male,31.34
CMR,2009,Total,23.19
CMR,2010,Female,11.84
CMR,2010,Male,31.56
CMR,2010,Total,23.34
CMR,2011,Female,11.97
CMR,2011,Male,31.97
CMR,2011,Total,23.63
CMR,2012,Female,12.08
CMR,2012,Male,32.32
CMR,2012,Total,23.87
CMR,2013,Female,11.72
CMR,2013,Male,31.29
CMR,2013,Total,23.16
CMR,2014,Female,11.19
CMR,2014,Male,29.75
CMR,2014,Total,22.08
CMR,2015,Female,10.5
CMR,2015,Male,27.75
CMR,2015,Total,20.68
CMR,2016,Female,10.28
CMR,2016,Male,27.1
CMR,2016,Total,20.22
CMR,2017,Female,10.1
CMR,2017,Male,26.61
CMR,2017,Total,19.88
CMR,2018,Female,10.05
CMR,2018,Male,26.5
CMR,2018,Total,19.8
CMR,2019,Female,10.05
CMR,2019,Male,26.5
CMR,2019,Total,19.8
CMR,2020,Female,9.71
CMR,2020,Male,25.53
CMR,2020,Total,19.12
CAN,2000,Female,6.82
CAN,2000,Male,19.22
CAN,2000,Total,13.68
CAN,2001,Female,6.82
CAN,2001,Male,19.22
CAN,2001,Total,13.68
CAN,2002,Female,6.85
CAN,2002,Male,19.33
CAN,2002,Total,13.76
CAN,2003,Female,6.87
CAN,2003,Male,19.41
CAN,2003,Total,13.8
CAN,2004,Female,6.92
CAN,2004,Male,19.57
CAN,2004,Total,13.9
CAN,2005,Female,7.0
CAN,2005,Male,19.82
CAN,2005,Total,14.07
CAN,2006,Female,7.1
CAN,2006,Male,20.15
CAN,2006,Total,14.28
CAN,2007,Female,7.18
CAN,2007,Male,20.4
CAN,2007,Total,14.45
CAN,2008,Female,7.24
CAN,2008,Male,20.58
CAN,2008,Total,14.57
CAN,2009,Female,7.27
CAN,2009,Male,20.68
CAN,2009,Total,14.65
CAN,2010,Female,7.26
CAN,2010,Male,20.66
CAN,2010,Total,14.63
CAN,2011,Female,7.23
CAN,2011,Male,20.58
CAN,2011,Total,14.57
