Cause,AreaCode,Sex,Deaths,LitresPerCapita,Population
AlcoholicCardiomyopathyPercent,GAB,Female,1.6869028848233723e-06,2.94,696.992
AlcoholicCardiomyopathyPercent,GAB,Male,4.516608476708683e-06,11.46,736.749
AlcoholicCardiomyopathyPercent,GBR,Both,0.0028099020069998,10.82,55016.115
AlcoholicCardiomyopathyPercent,GBR,Female,0.0010436571452975,4.94,28223.102
AlcoholicCardiomyopathyPercent,GBR,Male,0.0040241932172386,16.95,26793.009
AlcoholicCardiomyopathyPercent,GEO,Both,0.0005098567343434,14.33,3006.884
AlcoholicCardiomyopathyPercent,GEO,Female,8.948427847583245e-05,5.86,1645.649
AlcoholicCardiomyopathyPercent,GEO,Male,0.0008741019707834,24.31,1361.239
AlcoholicCardiomyopathyPercent,GHA,Both,0.0002869814822122,4.55,19520.811
AlcoholicCardiomyopathyPercent,GHA,Female,1.1005015721138664e-05,1.75,9837.911
AlcoholicCardiomyopathyPercent,GHA,Male,0.0005333245707089,7.41,9682.899
AlcoholicCardiomyopathyPercent,GIN,Both,6.16829172749854e-05,0.47,7507.003
AlcoholicCardiomyopathyPercent,GIN,Female,1.9981006009607065e-05,0.13,3888.5519999999997
AlcoholicCardiomyopathyPercent,GIN,Male,9.990504600246085e-05,0.83,3618.45
AlcoholicCardiomyopathyPercent,GMB,Both,6.492577327419257e-05,1.11,1414.539
AlcoholicCardiomyopathyPercent,GMB,Female,1.3427444864021028e-05,0.34,718.414
AlcoholicCardiomyopathyPercent,GMB,Male,0.0001097183226246,1.91,696.129
AlcoholicCardiomyopathyPercent,GNB,Both,5.674729684562171e-05,4.14,1162.339
AlcoholicCardiomyopathyPercent,GNB,Female,5.043447060077138e-06,1.4,599.495
AlcoholicCardiomyopathyPercent,GNB,Male,0.0001012223189204,7.07,562.849
AlcoholicCardiomyopathyPercent,GNQ,Both,2.6706392528111183e-06,6.94,1035.758
AlcoholicCardiomyopathyPercent,GNQ,Female,1.061068824687239e-06,2.79,470.72499999999997
AlcoholicCardiomyopathyPercent,GNQ,Male,4.2498382473511205e-06,10.42,565.032
AlcoholicCardiomyopathyPercent,GRC,Both,0.0004247038277053,7.12,9186.284
AlcoholicCardiomyopathyPercent,GRC,Female,0.0002630251866934,3.12,4784.479
AlcoholicCardiomyopathyPercent,GRC,Male,0.0005443040276222,11.34,4401.804
AlcoholicCardiomyopathyPercent,GRD,Both,0.0082050457820917,8.06,91.383
AlcoholicCardiomyopathyPercent,GRD,Female,0.005136495573626,3.31,45.507999999999996
AlcoholicCardiomyopathyPercent,GRD,Male,0.0111585326912335,12.84,45.877
AlcoholicCardiomyopathyPercent,GTM,Both,0.0002633858181802,1.63,11228.55
AlcoholicCardiomyopathyPercent,GTM,Female,0.0002648180206428,0.63,5716.077
AlcoholicCardiomyopathyPercent,GTM,Male,0.0002798151405812,2.67,5512.472
AlcoholicCardiomyopathyPercent,GUY,Both,0.0052098306920696,5.35,571.391
AlcoholicCardiomyopathyPercent,GUY,Female,0.0035872538280213,2.19,294.975
AlcoholicCardiomyopathyPercent,GUY,Male,0.0066031462503427,8.71,276.414
AlcoholicCardiomyopathyPercent,HND,Both,0.0003970147787331,3.17,6698.103
AlcoholicCardiomyopathyPercent,HND,Female,0.0001960411038213,1.22,3348.448
AlcoholicCardiomyopathyPercent,HND,Male,0.0005800830414162,5.1,3349.6549999999997
AlcoholicCardiomyopathyPercent,HRV,Both,0.0068041150147141,8.54,3406.9249999999997
AlcoholicCardiomyopathyPercent,HRV,Female,0.0021534214292781,3.68,1784.931
AlcoholicCardiomyopathyPercent,HRV,Male,0.0110610989922848,13.79,1621.992
AlcoholicCardiomyopathyPercent,HTI,Both,0.002613099644657,3.45,7447.965
AlcoholicCardiomyopathyPercent,HTI,Female,0.0016028537513728,1.4,3782.429
AlcoholicCardiomyopathyPercent,HTI,Male,0.0036792284512905,5.57,3665.544
AlcoholicCardiomyopathyPercent,HUN,Both,0.0161046489096708,10.6,8348.799
AlcoholicCardiomyopathyPercent,HUN,Female,0.0059544857753235,4.68,4400.679
AlcoholicCardiomyopathyPercent,HUN,Male,0.0251903008968773,17.22,3948.123
AlcoholicCardiomyopathyPercent,IDN,Both,0.0001073806944322,0.11,201391.576
AlcoholicCardiomyopathyPercent,IDN,Female,4.7981779950634514e-05,0.027,100950.48300000001
AlcoholicCardiomyopathyPercent,IDN,Male,0.0001575355531844,0.19,100441.096
AlcoholicCardiomyopathyPercent,IND,Both,0.0001673768922077,4.92,1016321.205
AlcoholicCardiomyopathyPercent,IND,Female,6.412480560740664e-05,1.56,493792.266
AlcoholicCardiomyopathyPercent,IND,Male,0.0002540689448148,8.1,522528.941
AlcoholicCardiomyopathyPercent,IRL,Both,0.0020629013216417,11.7,3926.436
AlcoholicCardiomyopathyPercent,IRL,Female,0.0006951158621252,5.58,1998.536
AlcoholicCardiomyopathyPercent,IRL,Male,0.0031572645188961,18.06,1927.899
AlcoholicCardiomyopathyPercent,IRN,Both,0.000131532338464,0.7,66234.921
AlcoholicCardiomyopathyPercent,IRN,Female,8.873440670792956e-05,0.15,32616.401
AlcoholicCardiomyopathyPercent,IRN,Male,0.0001651031294275,1.25,33618.522
AlcoholicCardiomyopathyPercent,IRQ,Both,1.1684253265462984e-05,0.24,25163.845
AlcoholicCardiomyopathyPercent,IRQ,Female,2.9589594310805325e-05,0.061,12750.066
AlcoholicCardiomyopathyPercent,IRQ,Male,2.4424844000921392e-08,0.43,12413.78
AlcoholicCardiomyopathyPercent,ISL,Both,0.0007329399592783,8.07,292.626
AlcoholicCardiomyopathyPercent,ISL,Female,0.0001206953552992,3.7,142.645
AlcoholicCardiomyopathyPercent,ISL,Male,0.00114681722581,12.28,149.986
AlcoholicCardiomyopathyPercent,ISR,Both,0.0002133789232836,3.01,6222.604
AlcoholicCardiomyopathyPercent,ISR,Female,5.354054180521615e-05,1.28,3171.619
AlcoholicCardiomyopathyPercent,ISR,Male,0.0003358389889714,4.78,3050.987
AlcoholicCardiomyopathyPercent,ITA,Both,0.000896772517721,7.97,52298.848999999995
AlcoholicCardiomyopathyPercent,ITA,Female,0.0001599293168693,3.54,27001.207000000002
AlcoholicCardiomyopathyPercent,ITA,Male,0.0012716854485696,12.72,25297.645
AlcoholicCardiomyopathyPercent,JAM,Both,0.0022860619851087,3.6,2226.776
AlcoholicCardiomyopathyPercent,JAM,Female,0.0004968488221445,1.44,1131.526
AlcoholicCardiomyopathyPercent,JAM,Male,0.003955400969392,5.83,1095.251
AlcoholicCardiomyopathyPercent,JOR,Both,1.1813664746096408e-05,0.31,7120.015
AlcoholicCardiomyopathyPercent,JOR,Female,1.9049348002228563e-05,0.072,3397.022
AlcoholicCardiomyopathyPercent,JOR,Male,6.770494113538699e-06,0.52,3722.998
AlcoholicCardiomyopathyPercent,JPN,Both,0.0009004683475853,6.68,111031.064
AlcoholicCardiomyopathyPercent,JPN,Female,0.0001633317328334,2.89,57175.537
AlcoholicCardiomyopathyPercent,JPN,Male,0.001407779164291,10.74,53855.529
AlcoholicCardiomyopathyPercent,KAZ,Both,0.0019716828221297,4.52,13636.155
AlcoholicCardiomyopathyPercent,KAZ,Female,0.0005312152975136,1.43,7206.807
AlcoholicCardiomyopathyPercent,KAZ,Male,0.0031551274661899,8.06,6429.349
AlcoholicCardiomyopathyPercent,KEN,Both,1.3819553075604282e-06,2.87,30788.828
AlcoholicCardiomyopathyPercent,KEN,Female,4.973027005567964e-07,1.0,15569.702000000001
AlcoholicCardiomyopathyPercent,KEN,Male,2.100921081877553e-06,4.78,15219.126
AlcoholicCardiomyopathyPercent,KGZ,Both,0.0199124984373219,4.95,4376.389
AlcoholicCardiomyopathyPercent,KGZ,Female,0.0084168859668946,1.47,2245.301
AlcoholicCardiomyopathyPercent,KGZ,Male,0.0287031276703386,8.7,2131.088
AlcoholicCardiomyopathyPercent,KHM,Both,8.132256674137859e-05,8.48,11318.757
AlcoholicCardiomyopathyPercent,KHM,Female,4.2523371866259735e-05,3.43,5900.521
AlcoholicCardiomyopathyPercent,KHM,Male,0.0001203318787206,13.8,5418.239
AlcoholicCardiomyopathyPercent,KIR,Both,0.0001945480903423,0.76,80.381
AlcoholicCardiomyopathyPercent,KIR,Female,0.0002138171161359,0.26,42.489
AlcoholicCardiomyopathyPercent,KIR,Male,0.0001851597805993,1.31,37.893
AlcoholicCardiomyopathyPercent,KNA,Both,0.0049522508679166,6.34,37.882
AlcoholicCardiomyopathyPercent,KNA,Female,0.004740957491544,2.66,19.662
AlcoholicCardiomyopathyPercent,KNA,Male,0.005684078848122,10.28,18.226
AlcoholicCardiomyopathyPercent,KOR,Both,8.11992267893034e-05,8.19,45343.247
AlcoholicCardiomyopathyPercent,KOR,Female,7.101480084386975e-06,3.63,22764.874
AlcoholicCardiomyopathyPercent,KOR,Male,0.0001350665879899,12.79,22578.374
AlcoholicCardiomyopathyPercent,KWT,Both,0.0008084871604317,0.0,3519.214
AlcoholicCardiomyopathyPercent,KWT,Female,0.000233855871213,0.0,1283.693
AlcoholicCardiomyopathyPercent,KWT,Male,0.0010015829552072,0.0,2235.521
AlcoholicCardiomyopathyPercent,LAO,Both,0.0001077991442044,11.52,4927.323
AlcoholicCardiomyopathyPercent,LAO,Female,6.0130558464364185e-05,4.85,2463.817
AlcoholicCardiomyopathyPercent,LAO,Male,0.0001464752622394,18.15,2463.51
AlcoholicCardiomyopathyPercent,LBN,Both,8.623475152297586e-06,1.48,4177.424
AlcoholicCardiomyopathyPercent,LBN,Female,2.0672539356438663e-05,0.4,2185.58
AlcoholicCardiomyopathyPercent,LBN,Male,2.431615723379392e-07,2.65,1991.843
AlcoholicCardiomyopathyPercent,LBR,Both,6.640746718303942e-05,3.64,2939.626
AlcoholicCardiomyopathyPercent,LBR,Female,1.2458367750608111e-05,1.43,1490.202
AlcoholicCardiomyopathyPercent,LBR,Male,0.0001148422062289,5.94,1449.424
AlcoholicCardiomyopathyPercent,LBY,Both,8.283522624377398e-05,0.008,4873.854
AlcoholicCardiomyopathyPercent,LBY,Female,9.269721461686423e-05,0.002,2398.542
AlcoholicCardiomyopathyPercent,LBY,Male,8.327690220486021e-05,0.015,2475.314
AlcoholicCardiomyopathyPercent,LCA,Both,0.0121888430995299,9.47,143.769
AlcoholicCardiomyopathyPercent,LCA,Female,0.0060038880711578,3.94,72.842
AlcoholicCardiomyopathyPercent,LCA,Male,0.0164741406642422,15.15,70.929
AlcoholicCardiomyopathyPercent,LKA,Both,0.0001943469118606,2.83,17109.448
AlcoholicCardiomyopathyPercent,LKA,Female,5.817262019793035e-05,1.02,8946.803
AlcoholicCardiomyopathyPercent,LKA,Male,0.0003031091272009,4.83,8162.649
AlcoholicCardiomyopathyPercent,LSO,Both,2.183553566655658e-05,4.54,1412.434
AlcoholicCardiomyopathyPercent,LSO,Female,2.279796162933392e-05,1.43,737.961
AlcoholicCardiomyopathyPercent,LSO,Male,2.148354359603022e-05,7.79,674.475
AlcoholicCardiomyopathyPercent,LTU,Both,0.0049657548930608,11.79,2372.721
AlcoholicCardiomyopathyPercent,LTU,Female,0.0024990755707094,5.39,1288.993
AlcoholicCardiomyopathyPercent,LTU,Male,0.0075989105441304,19.34,1083.73
AlcoholicCardiomyopathyPercent,LUX,Both,0.0019017007359626,11.53,520.818
AlcoholicCardiomyopathyPercent,LUX,Female,0.0004104848347051,5.44,259.795
AlcoholicCardiomyopathyPercent,LUX,Male,0.0031645804245732,17.6,261.022
AlcoholicCardiomyopathyPercent,LVA,Both,0.0163843093325722,13.09,1609.128
AlcoholicCardiomyopathyPercent,LVA,Female,0.0065429455653517,5.99,883.3580000000001
AlcoholicCardiomyopathyPercent,LVA,Male,0.0276933944490901,21.73,725.772
AlcoholicCardiomyopathyPercent,MAR,Both,0.0001384537755497,0.49,26350.094
AlcoholicCardiomyopathyPercent,MAR,Female,0.0001536061936454,0.11,13118.726
AlcoholicCardiomyopathyPercent,MAR,Male,0.0001323484158036,0.86,13231.373
AlcoholicCardiomyopathyPercent,MDA,Both,0.0060843961177476,11.36,2496.916
AlcoholicCardiomyopathyPercent,MDA,Female,0.0026886490138605,5.09,1370.994
AlcoholicCardiomyopathyPercent,MDA,Male,0.0091189919636282,18.49,1125.922
AlcoholicCardiomyopathyPercent,MDG,Both,4.213707107663979e-06,1.02,16748.017
AlcoholicCardiomyopathyPercent,MDG,Female,1.2726074393924182e-06,0.35,8398.624
AlcoholicCardiomyopathyPercent,MDG,Male,7.08456664655071e-06,1.69,8349.393
AlcoholicCardiomyopathyPercent,MDV,Both,0.0001990002884437,1.43,382.037
AlcoholicCardiomyopathyPercent,MDV,Female,0.0001811825721784,0.27,140.198
AlcoholicCardiomyopathyPercent,MDV,Male,0.0002117714897736,2.22,241.845
AlcoholicCardiomyopathyPercent,MEX,Both,0.0008250892980883,5.72,92628.495
AlcoholicCardiomyopathyPercent,MEX,Female,0.0001952288685535,2.3,48295.902
AlcoholicCardiomyopathyPercent,MEX,Male,0.0011780470271697,9.38,44332.593
AlcoholicCardiomyopathyPercent,MKD,Both,0.0062066661309934,4.62,1570.45
AlcoholicCardiomyopathyPercent,MKD,Female,0.0033172835878567,1.63,811.617
AlcoholicCardiomyopathyPercent,MKD,Male,0.0084785907865835,7.66,758.832
AlcoholicCardiomyopathyPercent,MLI,Both,4.251958681004467e-05,4.35,11043.866
AlcoholicCardiomyopathyPercent,MLI,Female,4.7150553816928905e-06,1.22,5476.6759999999995
AlcoholicCardiomyopathyPercent,MLI,Male,7.792085107095067e-05,7.42,5567.188999999999
AlcoholicCardiomyopathyPercent,MLT,Both,0.0008614590931723,8.52,435.697
AlcoholicCardiomyopathyPercent,MLT,Female,0.0001993001242685,3.79,212.276
AlcoholicCardiomyopathyPercent,MLT,Male,0.0013755468744836,13.03,223.426
AlcoholicCardiomyopathyPercent,MMR,Both,0.0001178571087733,2.12,39283.608
AlcoholicCardiomyopathyPercent,MMR,Female,5.547578262097356e-05,0.77,19885.464
AlcoholicCardiomyopathyPercent,MMR,Male,0.0001697489565303,3.5,19398.148
AlcoholicCardiomyopathyPercent,MNE,Both,0.0098550648920902,10.34,499.017
AlcoholicCardiomyopathyPercent,MNE,Female,0.003707178425144,4.31,262.571
AlcoholicCardiomyopathyPercent,MNE,Male,0.0140129790509504,16.86,236.444
AlcoholicCardiomyopathyPercent,MNG,Both,0.0081260256358048,7.93,2187.978
AlcoholicCardiomyopathyPercent,MNG,Female,0.0041084108731703,3.35,1110.617
AlcoholicCardiomyopathyPercent,MNG,Male,0.0105985562323812,12.71,1077.361
AlcoholicCardiomyopathyPercent,MOZ,Both,1.40531780437686e-06,2.03,16350.799
AlcoholicCardiomyopathyPercent,MOZ,Female,2.7097011152911933e-07,0.68,8686.418
AlcoholicCardiomyopathyPercent,MOZ,Male,2.35701085458967e-06,3.48,7664.384
AlcoholicCardiomyopathyPercent,MRT,Both,5.972580577016098e-05,0.0,2502.643
AlcoholicCardiomyopathyPercent,MRT,Female,1.3704393371126223e-05,0.0,1310.868
AlcoholicCardiomyopathyPercent,MRT,Male,0.000106945804164,0.0,1191.778
AlcoholicCardiomyopathyPercent,MUS,Both,0.0005480138851603,7.52,1069.248
AlcoholicCardiomyopathyPercent,MUS,Female,6.807605629880053e-05,2.75,531.838
AlcoholicCardiomyopathyPercent,MUS,Male,0.0008915943213583,12.45,537.411
AlcoholicCardiomyopathyPercent,MWI,Both,1.830026737638679e-06,3.24,10717.457
AlcoholicCardiomyopathyPercent,MWI,Female,4.902743950847393e-07,1.16,5587.527
AlcoholicCardiomyopathyPercent,MWI,Male,2.961844556802029e-06,5.52,5129.932
AlcoholicCardiomyopathyPercent,MYS,Both,1.804874655980307e-06,0.76,25256.307
AlcoholicCardiomyopathyPercent,MYS,Female,2.511592336915027e-07,0.21,11910.652
AlcoholicCardiomyopathyPercent,MYS,Male,2.8233645125582976e-06,1.29,13345.653
AlcoholicCardiomyopathyPercent,NAM,Both,3.0615776982617755e-05,5.93,1670.455
AlcoholicCardiomyopathyPercent,NAM,Female,2.676266970385933e-05,2.0,867.712
AlcoholicCardiomyopathyPercent,NAM,Male,3.374031374885244e-05,10.27,802.742
AlcoholicCardiomyopathyPercent,NER,Both,6.774654942774748e-05,0.13,11858.881
AlcoholicCardiomyopathyPercent,NER,Female,1.305078812197585e-05,0.034,5844.978
AlcoholicCardiomyopathyPercent,NER,Male,0.0001179833170412,0.23,6013.9039999999995
AlcoholicCardiomyopathyPercent,NGA,Both,5.902151848542882e-05,4.21,118931.701
AlcoholicCardiomyopathyPercent,NGA,Female,1.356676469035307e-05,1.37,59055.3
AlcoholicCardiomyopathyPercent,NGA,Male,0.0001017314996694,7.02,59876.4
AlcoholicCardiomyopathyPercent,NIC,Both,0.0004801839941959,4.17,4487.557
AlcoholicCardiomyopathyPercent,NIC,Female,0.0001676812624098,1.64,2312.042
AlcoholicCardiomyopathyPercent,NIC,Male,0.0007093943360284,6.84,2175.5190000000002
AlcoholicCardiomyopathyPercent,NIU,Both,0.0001143179739394,9.35,1.349
AlcoholicCardiomyopathyPercent,NIU,Female,0.0001372281473996,3.16,0.708
AlcoholicCardiomyopathyPercent,NIU,Male,0.0001143587242454,15.97,0.646
AlcoholicCardiomyopathyPercent,NLD,Both,0.00203297125676,9.3,14767.656
AlcoholicCardiomyopathyPercent,NLD,Female,0.0006692122791818,4.23,7488.404
AlcoholicCardiomyopathyPercent,NLD,Male,0.0031901346521437,14.51,7279.251
AlcoholicCardiomyopathyPercent,NOR,Both,0.0007375643970407,6.8,4415.2119999999995
AlcoholicCardiomyopathyPercent,NOR,Female,0.000314912018296,3.09,2198.248
AlcoholicCardiomyopathyPercent,NOR,Male,0.001116587976721,10.49,2216.968
AlcoholicCardiomyopathyPercent,NPL,Both,0.0001807359880999,1.36,19622.783
AlcoholicCardiomyopathyPercent,NPL,Female,9.276324561512745e-05,0.48,10525.236
AlcoholicCardiomyopathyPercent,NPL,Male,0.0002559409721666,2.4,9097.547
AlcoholicCardiomyopathyPercent,NRU,Both,0.0001341987131863,2.94,7.234999999999999
AlcoholicCardiomyopathyPercent,NRU,Female,0.0001883963602517,1.04,3.5909999999999997
AlcoholicCardiomyopathyPercent,NRU,Male,0.0001062234150487,4.82,3.649
AlcoholicCardiomyopathyPercent,NZL,Both,0.0028761850381974,9.89,4033.13
AlcoholicCardiomyopathyPercent,NZL,Female,0.0007314312670738,4.66,2048.285
AlcoholicCardiomyopathyPercent,NZL,Male,0.0048779881348507,15.36,1984.846
AlcoholicCardiomyopathyPercent,OMN,Both,2.2355514088004343e-05,0.88,3490.015
AlcoholicCardiomyopathyPercent,OMN,Female,1.4609586928959565e-05,0.17,1128.619
AlcoholicCardiomyopathyPercent,OMN,Male,2.6372140416245e-05,1.21,2361.397
AlcoholicCardiomyopathyPercent,PAK,Both,0.0001790082027889,0.1,142891.94
AlcoholicCardiomyopathyPercent,PAK,Female,8.282260947108081e-05,0.028,70076.529
AlcoholicCardiomyopathyPercent,PAK,Male,0.0002579370687668,0.18,72815.415
AlcoholicCardiomyopathyPercent,PAN,Both,0.0006055817323574,6.6,3102.245
AlcoholicCardiomyopathyPercent,PAN,Female,6.918748813077185e-05,2.65,1562.175
AlcoholicCardiomyopathyPercent,PAN,Male,0.0009391952488835,10.6,1540.071
AlcoholicCardiomyopathyPercent,PER,Both,9.255071838878617e-06,7.45,24042.444
AlcoholicCardiomyopathyPercent,PER,Female,5.570205118750095e-06,3.46,12141.928
AlcoholicCardiomyopathyPercent,PER,Male,1.2813161861623352e-05,11.58,11900.52
AlcoholicCardiomyopathyPercent,PHL,Both,0.0001983856118592,6.18,76152.295
AlcoholicCardiomyopathyPercent,PHL,Female,0.0001055514036188,2.4,38468.701
AlcoholicCardiomyopathyPercent,PHL,Male,0.000267205061765,9.92,37683.598
AlcoholicCardiomyopathyPercent,PNG,Both,0.0001575893035929,1.7,6245.656
AlcoholicCardiomyopathyPercent,PNG,Female,0.0001858010067451,0.57,3032.828
AlcoholicCardiomyopathyPercent,PNG,Male,0.0001306374160609,2.75,3212.828
AlcoholicCardiomyopathyPercent,POL,Both,0.0057023965266521,11.63,32330.564
AlcoholicCardiomyopathyPercent,POL,Female,0.000828599154646,5.15,16806.277
AlcoholicCardiomyopathyPercent,POL,Male,0.009628658995709,18.67,15524.291
AlcoholicCardiomyopathyPercent,PRK,Both,0.0006217978645418,4.29,21059.593
AlcoholicCardiomyopathyPercent,PRK,Female,0.0004898757910601,1.73,10782.187
AlcoholicCardiomyopathyPercent,PRK,Male,0.0007515376193058,6.97,10277.405
AlcoholicCardiomyopathyPercent,PRT,Both,0.0010160275934579,10.45,8943.581
AlcoholicCardiomyopathyPercent,PRT,Female,0.0001055722887125,4.81,4751.8949999999995
AlcoholicCardiomyopathyPercent,PRT,Male,0.0017270145145743,16.89,4191.683
AlcoholicCardiomyopathyPercent,PRY,Both,0.0003454218318413,5.6,4606.2609999999995
AlcoholicCardiomyopathyPercent,PRY,Female,9.041862927005394e-05,2.37,2308.1349999999998
AlcoholicCardiomyopathyPercent,PRY,Male,0.0005156192260635,8.85,2298.128
AlcoholicCardiomyopathyPercent,QAT,Both,0.0001217959122086,1.15,2390.663
AlcoholicCardiomyopathyPercent,QAT,Female,0.0001356207530976,0.26,547.719
AlcoholicCardiomyopathyPercent,QAT,Male,0.0001185670282092,1.4,1842.95
AlcoholicCardiomyopathyPercent,ROU,Both,0.004098470934127,16.99,16372.693
AlcoholicCardiomyopathyPercent,ROU,Female,0.0016570229426898,7.51,8526.677
AlcoholicCardiomyopathyPercent,ROU,Male,0.006045747092207,27.3,7846.012
AlcoholicCardiomyopathyPercent,RUS,Both,0.0209370584404847,10.42,120685.512
AlcoholicCardiomyopathyPercent,RUS,Female,0.0123567356342252,4.17,65902.392
AlcoholicCardiomyopathyPercent,RUS,Male,0.0294308847094977,17.95,54783.12
AlcoholicCardiomyopathyPercent,RWA,Both,2.009696401857163e-06,1.88,7708.735
AlcoholicCardiomyopathyPercent,RWA,Female,7.755847832051473e-07,0.69,4038.717
AlcoholicCardiomyopathyPercent,RWA,Male,3.2897136642986605e-06,3.18,3670.018
AlcoholicCardiomyopathyPercent,SAU,Both,0.0001135476017726,0.0,22625.752
AlcoholicCardiomyopathyPercent,SAU,Female,0.000246760523225,0.0,8009.462
AlcoholicCardiomyopathyPercent,SAU,Male,4.693662419844053e-05,0.0,14616.291
AlcoholicCardiomyopathyPercent,SDN,Both,0.0001119834592944,0.005,26563.731
AlcoholicCardiomyopathyPercent,SDN,Female,0.0001150802917477,0.001,13568.498
AlcoholicCardiomyopathyPercent,SDN,Male,0.0001093873580586,0.009,12995.231
AlcoholicCardiomyopathyPercent,SEN,Both,7.339346299892161e-05,0.41,9671.2
AlcoholicCardiomyopathyPercent,SEN,Female,1.708970943294128e-05,0.11,4859.102
AlcoholicCardiomyopathyPercent,SEN,Male,0.0001238321696667,0.73,4812.096
AlcoholicCardiomyopathyPercent,SGP,Both,0.0001748857848866,1.87,4977.1359999999995
AlcoholicCardiomyopathyPercent,SGP,Female,2.4326820695941386e-05,0.8,2400.092
AlcoholicCardiomyopathyPercent,SGP,Male,0.0002907068768779,2.85,2577.04
AlcoholicCardiomyopathyPercent,SLB,Both,8.062622437761139e-05,1.62,446.247
AlcoholicCardiomyopathyPercent,SLB,Female,6.992087167057855e-05,0.55,219.261
AlcoholicCardiomyopathyPercent,SLB,Male,8.915280507495438e-05,2.65,226.989
AlcoholicCardiomyopathyPercent,SLE,Both,6.880961565453469e-05,0.26,4623.621
AlcoholicCardiomyopathyPercent,SLE,Female,1.0986991223428886e-05,0.066,2335.732
AlcoholicCardiomyopathyPercent,SLE,Male,0.0001233020217422,0.47,2287.893
AlcoholicCardiomyopathyPercent,SLV,Both,9.731976200752316e-05,3.28,4562.525
AlcoholicCardiomyopathyPercent,SLV,Female,3.520141583696873e-05,1.32,2459.448
AlcoholicCardiomyopathyPercent,SLV,Male,0.0001371811211546,5.56,2103.08
AlcoholicCardiomyopathyPercent,SOM,Both,1.9058006381974963e-06,0.0,8474.280999999999
AlcoholicCardiomyopathyPercent,SOM,Female,4.914765839180661e-07,0.0,4277.21
AlcoholicCardiomyopathyPercent,SOM,Male,3.143006632938264e-06,0.0,4197.076
